run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000154000,0.000153579
2,1,1,0.000120000,0.000119791
3,2,1,0.000123000,0.000123217
4,3,1,0.000112000,0.000112703
5,4,1,0.000113000,0.000112881
6,5,1,0.000110000,0.000110298
7,6,1,0.000112000,0.000111604
8,7,1,0.000105000,0.000105284
9,8,1,0.000108000,0.000107675
10,9,1,0.000115000,0.000115420
11,10,1,0.000102000,0.000101733
12,11,1,0.000109000,0.000108730
13,12,1,0.000100000,0.000099487
14,13,1,0.000114000,0.000114208
15,14,1,0.000123000,0.000122322
16,15,1,0.000157000,0.000162726
17,16,1,0.000123000,0.000123068
18,17,1,0.000104000,0.000104531
19,18,1,0.000110000,0.000109754
20,19,1,0.000119000,0.000119460
