run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000151000,0.000149519
2,1,1,0.000108000,0.000107991
3,2,1,0.000107000,0.000106745
4,3,1,0.000107000,0.000106885
5,4,1,0.000110000,0.000110490
6,5,1,0.000119000,0.000118339
7,6,1,0.000115000,0.000115549
8,7,1,0.000120000,0.000119179
9,8,1,0.000111000,0.000110781
10,9,1,0.000114000,0.000114097
11,10,1,0.000120000,0.000119733
12,11,1,0.000132000,0.000132317
13,12,1,0.000113000,0.000112499
14,13,1,0.000107000,0.000106398
15,14,1,0.000110000,0.000110137
16,15,1,0.000117000,0.000116750
17,16,1,0.000111000,0.000111697
18,17,1,0.000102000,0.000101911
19,18,1,0.000119000,0.000118640
20,19,1,0.000116000,0.000115054
