run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000121000,0.000119277
2,1,1,0.000109000,0.000108264
3,2,1,0.000115000,0.000115479
4,3,1,0.000104000,0.000104064
5,4,1,0.000108000,0.000107155
6,5,1,0.000113000,0.000112677
7,6,1,0.000127000,0.000126569
8,7,1,0.000117000,0.000116480
9,8,1,0.000116000,0.000116638
10,9,1,0.000118000,0.000117615
11,10,1,0.000105000,0.000104829
12,11,1,0.000106000,0.000105863
13,12,1,0.000103000,0.000101948
14,13,1,0.000109000,0.000108231
15,14,1,0.000106000,0.000105434
16,15,1,0.000113000,0.000113044
17,16,1,0.000115000,0.000114828
18,17,1,0.000111000,0.000110200
19,18,1,0.000110000,0.000109228
20,19,1,0.000108000,0.000107491
