run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000131000,0.000130238
2,1,1,0.000108000,0.000107331
3,2,1,0.000122000,0.000121781
4,3,1,0.000138000,0.000137301
5,4,1,0.000162000,0.000162209
6,5,1,0.000136000,0.000136099
7,6,1,0.000245000,0.000245016
8,7,1,0.000252000,0.000252060
9,8,1,0.000123000,0.000122442
10,9,1,0.000132000,0.000132165
11,10,1,0.000113000,0.000112964
12,11,1,0.000123000,0.000122991
13,12,1,0.000171000,0.000170790
14,13,1,0.000125000,0.000124448
15,14,1,0.000155000,0.000155372
16,15,1,0.000130000,0.000130034
17,16,1,0.000123000,0.000122521
18,17,1,0.000152000,0.000152019
19,18,1,0.000128000,0.000127584
20,19,1,0.000212000,0.000211885
