run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000614000,0.000612425
2,1,1,0.000621000,0.000621470
3,2,1,0.000615000,0.000613956
4,3,1,0.000658000,0.000657858
5,4,1,0.000641000,0.000641165
6,5,1,0.000620000,0.000619665
7,6,1,0.000578000,0.000578338
8,7,1,0.000593000,0.000593218
9,8,1,0.000629000,0.000628833
10,9,1,0.000595000,0.000594378
11,10,1,0.000662000,0.000661990
12,11,1,0.000610000,0.000610525
13,12,1,0.000630000,0.000629861
14,13,1,0.000639000,0.000638636
15,14,1,0.000570000,0.000570389
16,15,1,0.000575000,0.000573922
17,16,1,0.000717000,0.000716210
18,17,1,0.000608000,0.000607659
19,18,1,0.000656000,0.000655781
20,19,1,0.000634000,0.000633878
