run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000672000,0.000671275
2,1,1,0.000672000,0.000671748
3,2,1,0.000697000,0.000697471
4,3,1,0.000689000,0.000689395
5,4,1,0.000642000,0.000641380
6,5,1,0.000610000,0.000609448
7,6,1,0.000605000,0.000604050
8,7,1,0.000600000,0.000599440
9,8,1,0.000570000,0.000570422
10,9,1,0.000592000,0.000591871
11,10,1,0.000646000,0.000645469
12,11,1,0.000624000,0.000623664
13,12,1,0.000622000,0.000621758
14,13,1,0.000611000,0.000610936
15,14,1,0.000602000,0.000602576
16,15,1,0.000609000,0.000609308
17,16,1,0.000650000,0.000650104
18,17,1,0.000597000,0.000596219
19,18,1,0.000616000,0.000616229
20,19,1,0.000606000,0.000604951
