run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000644000,0.000643042
2,1,1,0.000667000,0.000666195
3,2,1,0.000652000,0.000652254
4,3,1,0.000894000,0.000893989
5,4,1,0.000577000,0.000576302
6,5,1,0.000642000,0.000646310
7,6,1,0.000627000,0.000626901
8,7,1,0.000606000,0.000605321
9,8,1,0.000650000,0.000650228
10,9,1,0.000582000,0.000581664
11,10,1,0.000634000,0.000633771
12,11,1,0.000637000,0.000636731
13,12,1,0.000623000,0.000622638
14,13,1,0.000568000,0.000567484
15,14,1,0.000567000,0.000566032
16,15,1,0.000776000,0.000776369
17,16,1,0.000698000,0.000697554
18,17,1,0.000769000,0.000768498
19,18,1,0.000659000,0.000658868
20,19,1,0.000584000,0.000583706
