run,seed,success,cpu_seconds,wall_seconds
1,0,0,185.826675000,185.831732635
2,1,0,186.016428000,186.021895130
3,2,0,190.326869000,190.332509901
4,3,0,193.330790000,193.340739983
5,4,0,189.308207000,189.313617522
6,5,0,191.223206000,191.228425196
7,6,0,190.431127000,190.436863150
8,7,0,194.775117000,194.780209264
9,8,0,192.660638000,192.665716128
10,9,0,187.815087000,187.820567132
11,10,0,188.240492000,188.245622327
12,11,0,189.422782000,189.428085497
13,12,0,191.228074000,191.236456434
14,13,0,194.945183000,194.950382899
15,14,0,194.484338000,194.489884615
16,15,0,189.043822000,189.049398286
17,16,0,193.315114000,193.320359636
18,17,0,189.985755000,189.990741197
