run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000679000,0.000677372
2,1,1,0.000685000,0.000684225
3,2,1,0.000632000,0.000631685
4,3,1,0.000591000,0.000590380
5,4,1,0.000575000,0.000574523
6,5,1,0.000795000,0.000794368
7,6,1,0.000609000,0.000609072
8,7,1,0.000668000,0.000667326
9,8,1,0.000633000,0.000633198
10,9,1,0.000624000,0.000624167
11,10,1,0.000604000,0.000603264
12,11,1,0.000577000,0.000577349
13,12,1,0.000582000,0.000581918
14,13,1,0.000653000,0.000652789
15,14,1,0.000607000,0.000607244
16,15,1,0.000600000,0.000599544
17,16,1,0.000624000,0.000623742
18,17,1,0.000569000,0.000569416
19,18,1,0.000614000,0.000612915
20,19,1,0.000627000,0.000626472
