run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.015860000,0.015929886
2,1,1,0.016150000,0.016148961
3,2,1,0.037029000,0.037028421
4,3,1,0.009435000,0.009435300
5,4,1,0.034376000,0.034375420
6,5,1,0.016327000,0.016325649
7,6,1,0.029360000,0.029360204
8,7,1,0.047347000,0.047346787
9,8,1,0.051447000,0.051446968
10,9,1,0.026388000,0.026386614
11,10,1,0.002918000,0.002917423
12,11,1,0.026829000,0.026827938
13,12,1,0.009374000,0.009374144
14,13,1,0.013588000,0.013587504
15,14,1,0.023251000,0.023251085
16,15,1,0.008506000,0.008505211
17,16,1,0.043008000,0.043007602
18,17,1,0.003258000,0.003257783
19,18,1,0.114771000,0.114770048
20,19,1,0.074724000,0.074723408
