run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000117000,0.000116083
2,1,1,0.000107000,0.000106932
3,2,1,0.000111000,0.000110977
4,3,1,0.000117000,0.000116142
5,4,1,0.000176000,0.000176619
6,5,1,0.000142000,0.000141710
7,6,1,0.000106000,0.000105860
8,7,1,0.000121000,0.000120840
9,8,1,0.000155000,0.000155315
10,9,1,0.000107000,0.000106379
11,10,1,0.000122000,0.000121623
12,11,1,0.000125000,0.000125474
13,12,1,0.000095000,0.000094581
14,13,1,0.000117000,0.000116898
15,14,1,0.000128000,0.000127528
16,15,1,0.000123000,0.000122826
17,16,1,0.000100000,0.000099303
18,17,1,0.000117000,0.000117045
19,18,1,0.000096000,0.000095848
20,19,1,0.000101000,0.000100860
