run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000135000,0.000134153
2,1,1,0.000117000,0.000116295
3,2,1,0.000118000,0.000117682
4,3,1,0.000114000,0.000114366
5,4,1,0.000156000,0.000155611
6,5,1,0.000126000,0.000125296
7,6,1,0.000105000,0.000105234
8,7,1,0.000108000,0.000108412
9,8,1,0.000139000,0.000138747
10,9,1,0.000147000,0.000147402
11,10,1,0.000125000,0.000125374
12,11,1,0.000232000,0.000231715
13,12,1,0.000111000,0.000110091
14,13,1,0.000106000,0.000105718
15,14,1,0.000149000,0.000148022
16,15,1,0.000134000,0.000133651
17,16,1,0.000365000,0.000364311
18,17,1,0.000166000,0.000165394
19,18,1,0.000162000,0.000161850
20,19,1,0.000168000,0.000167712
