name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM90a.col,90,789,80,37129,265820,OPTIMAL,63,0.0794523,9.60733,9.68679,113.9375,5908.0,2958.0,0.0,257776.0,96055900.0,337965.0,343320.0,7777410.0,6566.0,817811.0,476482.0,37.0,152119.0,0.0,848.0,223332.0,238004.0,58320.0,173997.0,2160.0,40181.0,37.0,1.0,15.0,70735.0,2036470.0,4.0
c21_6_d2.col,21,105,11,462,3024,OPTIMAL,9,0.00124957,0.00400909,0.00525866,45.54297,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
GEOM90b.col,90,860,109,52158,388174,OPTIMAL,69,0.11674,52.0619,52.1786,136.19531,62636.0,17303.0,0.0,1296550.0,756089000.0,2894100.0,2936300.0,82394100.0,22572.0,8274420.0,4180050.0,41.0,1100700.0,0.0,6890.0,697325.0,649962.0,361555.0,1615000.0,9288.0,308019.0,143.0,1219.0,57.0,196130.0,26301600.0,26.0
c55_1_d1.col,55,362,8,825,4161,OPTIMAL,7,0.00207433,0.00659288,0.00866721,45.66797,40.0,6.0,0.0,,40212.0,894.0,903.0,9635.0,,37.0,1348.0,,536.0,0.0,,4.0,,279.0,,,143.0,,,,,4731.0,
GEOM50a.col,50,238,61,13603,76601,OPTIMAL,50,0.0217496,0.397998,0.419748,69.28906,477.0,369.0,0.0,7107.0,6456120.0,17202.0,17615.0,241674.0,,14641.0,41659.0,42.0,7738.0,0.0,,12055.0,25791.0,10990.0,2600.0,,3184.0,5.0,,4.0,8479.0,62613.0,
GEOM20a.col,20,37,24,1596,6322,OPTIMAL,20,0.00168555,0.00212741,0.00381296,45.54297,10.0,2.0,0.0,,23503.0,72.0,77.0,208.0,,0.0,415.0,18.0,14.0,0.0,,2.0,,658.0,,,30.0,,,,,45.0,
GEOM100.col,100,547,64,30742,177153,OPTIMAL,50,0.0529935,0.876695,0.929688,90.28125,651.0,505.0,0.0,22493.0,12345200.0,25270.0,25936.0,373908.0,51.0,20823.0,67223.0,91.0,22565.0,0.0,22.0,63914.0,121358.0,43159.0,3896.0,3181.0,4868.0,8.0,,6.0,36636.0,113541.0,
GEOM110.col,110,638,64,34312,201898,OPTIMAL,50,0.0587248,0.946154,1.00488,94.91016,161.0,485.0,0.0,25988.0,9445370.0,20568.0,21087.0,304995.0,,23892.0,59625.0,91.0,13680.0,0.0,46.0,34482.0,67384.0,48605.0,3240.0,1818.0,3745.0,7.0,,4.0,20031.0,71360.0,
c21_5_d2.col,21,105,8,315,1323,OPTIMAL,7,0.000680345,0.00617707,0.00685742,45.91016,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
c21_8_d2.col,21,105,11,462,3024,OPTIMAL,9,0.00130967,0.00402784,0.00533751,45.60938,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
c21_7_d2.col,21,105,8,315,1323,OPTIMAL,7,0.000676078,0.00450071,0.00517679,45.67188,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
GEOM70a.col,70,459,72,24492,154286,OPTIMAL,61,0.0432595,3.54507,3.58833,90.10938,4775.0,2338.0,0.0,115105.0,51350000.0,184950.0,188166.0,3711240.0,676.0,272730.0,308758.0,,83762.0,0.0,930.0,116085.0,154854.0,15329.0,74171.0,1472.0,22789.0,25.0,2.0,12.0,48089.0,1140200.0,1.0
c21_4_d1.col,21,105,11,462,3024,OPTIMAL,9,0.00125034,0.00341488,0.00466522,45.67578,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
GEOM110b.col,110,1256,121,72093,592656,OPTIMAL,77,0.184541,763.408,763.592,200.50781,412127.0,76124.0,0.0,2256400.0,4379020000.0,15618900.0,15832000.0,555740000.0,6867.0,57948200.0,18459100.0,178.0,5595410.0,0.0,40621.0,1222560.0,621561.0,536995.0,9281800.0,882.0,1545740.0,252.0,2.0,44.0,198115.0,182013000.0,65.0
GEOM80a.col,80,612,79,31584,215031,OPTIMAL,63,0.060035,7.87859,7.93863,96.90625,4786.0,2496.0,0.0,146647.0,74008800.0,282260.0,286187.0,6275780.0,,685653.0,375791.0,43.0,99140.0,0.0,1166.0,106099.0,123501.0,44683.0,128342.0,,31196.0,27.0,,8.0,39177.0,1703490.0,4.0
