name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM80b.col,80,663,98,15680,99374,OPTIMAL,60,0.0258076,3.8725,3.89831,95.42188,12726.0,766.0,0.0,130.0,47189600.0,195196.0,199672.0,5115380.0,561.0,1100320.0,452704.0,567.0,16060.0,0.0,94.0,20953.0,76554.0,127999.0,86811.0,812.0,37786.0,35.0,5.0,28.0,24441.0,1382220.0,2.0
GEOM50b.col,50,249,54,5400,25196,OPTIMAL,35,0.00726997,0.134405,0.141675,57.94141,252.0,59.0,0.0,122.0,2000710.0,6999.0,7345.0,130086.0,,21930.0,17386.0,174.0,577.0,0.0,10.0,309.0,5236.0,22819.0,436.0,180.0,2012.0,2.0,,1.0,1613.0,24899.0,
GEOM60a.col,60,339,61,7320,35979,OPTIMAL,50,0.00913169,0.297877,0.307009,61.5625,1636.0,121.0,0.0,12.0,5204310.0,20902.0,21636.0,346624.0,66.0,57006.0,61984.0,36.0,2439.0,0.0,10.0,1081.0,18496.0,10330.0,3298.0,,4876.0,8.0,21.0,4.0,6032.0,105870.0,
GEOM70.col,70,267,44,6160,24488,OPTIMAL,38,0.00627347,0.0201659,0.0264393,45.54688,62.0,8.0,0.0,,252390.0,1318.0,1399.0,17417.0,,1691.0,3666.0,21.0,183.0,0.0,,8.0,,4912.0,9.0,,403.0,,,,,5777.0,
GEOM30b.col,30,81,27,1620,5457,OPTIMAL,26,0.0014615,0.00130656,0.00276806,45.54688,,4.0,0.0,,3712.0,35.0,37.0,181.0,,0.0,38.0,5.0,6.0,0.0,,4.0,,443.0,,,4.0,,,,,33.0,
c21_3_d2.col,21,105,8,336,1533,OPTIMAL,7,0.00059931,0.00312966,0.00372897,45.54688,15.0,68.0,0.0,,15026.0,380.0,419.0,1830.0,,26.0,552.0,3.0,71.0,0.0,,67.0,,266.0,,,95.0,,,,,292.0,
c21_8_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000544614,0.0348278,0.0353724,45.54688,,6.0,0.0,,28039.0,459.0,470.0,4137.0,,142.0,596.0,4.0,95.0,0.0,,6.0,,457.0,,,87.0,,,,,844.0,
c21_1_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000579192,0.00294396,0.00352315,45.48438,15.0,68.0,0.0,,15026.0,380.0,419.0,1830.0,,26.0,552.0,3.0,71.0,0.0,,67.0,,266.0,,,95.0,,,,,292.0,
GEOM40a.col,40,146,50,4000,15820,OPTIMAL,37,0.00445699,0.0196997,0.0241567,45.54688,69.0,11.0,0.0,,416998.0,1786.0,1956.0,24915.0,,2620.0,6428.0,65.0,201.0,0.0,,11.0,,9480.0,18.0,,485.0,,,,,6412.0,
GEOM40b.col,40,157,40,3200,12960,OPTIMAL,33,0.00315215,0.0192,0.0223521,45.97266,126.0,15.0,0.0,,261333.0,1400.0,1496.0,18478.0,,2406.0,3725.0,29.0,114.0,0.0,,15.0,,3523.0,15.0,,390.0,,,,,5401.0,
c21_2_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000814455,0.00508189,0.00589635,45.48828,,6.0,0.0,,28039.0,459.0,470.0,4137.0,,142.0,596.0,4.0,95.0,0.0,,6.0,,457.0,,,87.0,,,,,844.0,
GEOM110a.col,110,1207,109,23980,183923,OPTIMAL,69,0.0476706,43.0721,43.1198,116.97656,74895.0,5100.0,0.0,1385.0,324831000.0,1549920.0,1587480.0,53729800.0,3589.0,12172500.0,3562580.0,525.0,110323.0,0.0,604.0,165716.0,290681.0,188973.0,974670.0,2903.0,309189.0,151.0,1388.0,147.0,93354.0,13906800.0,4.0
GEOM120a.col,120,1434,109,26160,211866,OPTIMAL,82,0.0635241,197.046,197.11,141.82031,143061.0,8390.0,0.0,822.0,452911000.0,2737270.0,2780110.0,92057200.0,1184.0,18859400.0,5144760.0,110.0,281371.0,0.0,801.0,264373.0,255653.0,98877.0,1923000.0,1954.0,400415.0,141.0,11.0,85.0,82622.0,28141800.0,21.0
c55_2_d2.col,55,362,8,880,4711,OPTIMAL,7,0.00171869,0.00569188,0.00741057,45.61328,27.0,124.0,0.0,,54253.0,1147.0,1209.0,8107.0,,149.0,1544.0,,130.0,0.0,,124.0,,562.0,,,172.0,,,,,807.0,
GEOM20.col,20,20,24,960,2460,OPTIMAL,21,0.000990754,0.00136882,0.00235958,45.55078,,0.0,0.0,,16947.0,63.0,74.0,369.0,,0.0,412.0,,10.0,0.0,,,,638.0,,,22.0,,,,,164.0,
