name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM90a.col,90,789,80,14400,93450,OPTIMAL,63,0.0269313,5.74241,5.76934,97.46875,13756.0,1022.0,0.0,179.0,43869700.0,209929.0,215802.0,5017740.0,56.0,977781.0,571845.0,,20126.0,0.0,113.0,22470.0,70866.0,32276.0,96951.0,736.0,40954.0,31.0,,25.0,22689.0,1347560.0,2.0
c21_6_d2.col,21,105,11,462,2121,OPTIMAL,9,0.000836333,0.00380237,0.0046387,45.89453,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
GEOM90b.col,90,860,109,19620,136580,OPTIMAL,69,0.0390793,18.9001,18.9392,106.74219,39895.0,3061.0,0.0,516.0,150106000.0,769515.0,783192.0,25026900.0,768.0,6043510.0,1823820.0,497.0,63980.0,0.0,339.0,71585.0,120610.0,157992.0,478988.0,1119.0,121849.0,80.0,20.0,52.0,38434.0,6782540.0,6.0
c55_1_d1.col,55,362,8,880,4711,OPTIMAL,7,0.00110592,0.00518567,0.00629159,45.53516,6.0,67.0,0.0,,69467.0,891.0,934.0,9297.0,,234.0,1258.0,,111.0,0.0,,67.0,,557.0,,,174.0,,,,,1485.0,
GEOM50a.col,50,238,61,6100,27268,OPTIMAL,50,0.00896552,0.262688,0.271653,59.15625,1409.0,129.0,0.0,1.0,4306520.0,18641.0,19241.0,330774.0,26.0,57716.0,55790.0,46.0,1778.0,0.0,8.0,1340.0,15112.0,8676.0,2095.0,,4337.0,6.0,13.0,4.0,5004.0,91836.0,
GEOM20a.col,20,37,24,960,2888,OPTIMAL,20,0.000950724,0.00169287,0.00264359,45.53906,4.0,2.0,0.0,,10777.0,101.0,109.0,931.0,,39.0,200.0,18.0,12.0,0.0,,2.0,,947.0,,,36.0,,,,,466.0,
GEOM100.col,100,547,64,12800,62008,OPTIMAL,50,0.0200859,0.321611,0.341697,67.82031,1497.0,99.0,0.0,6.0,5883220.0,24278.0,25136.0,416352.0,47.0,78718.0,72766.0,91.0,1834.0,0.0,8.0,1124.0,30518.0,25759.0,2244.0,,6032.0,8.0,,6.0,10016.0,101907.0,
GEOM110.col,110,638,64,14080,70532,OPTIMAL,50,0.023882,0.40464,0.428522,69.74219,1258.0,120.0,0.0,25.0,5782400.0,22375.0,23054.0,373237.0,126.0,64060.0,105408.0,91.0,1672.0,0.0,8.0,922.0,33730.0,28466.0,4250.0,,5389.0,6.0,46.0,4.0,11036.0,90794.0,
c21_5_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000585441,0.00347965,0.00406509,45.60156,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
c21_8_d2.col,21,105,11,462,2121,OPTIMAL,9,0.000819205,0.00532036,0.00613956,45.54297,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
c21_7_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000594898,0.00345399,0.00404889,45.66797,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
GEOM70a.col,70,459,72,10080,53978,OPTIMAL,61,0.0139628,1.76833,1.78229,67.27734,6699.0,612.0,0.0,13.0,17206900.0,112030.0,114830.0,2483860.0,63.0,477414.0,258396.0,,10496.0,0.0,49.0,17679.0,26092.0,12247.0,52758.0,,21582.0,20.0,,8.0,8564.0,670888.0,4.0
c21_4_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000835988,0.00509796,0.00593395,45.48047,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
GEOM110b.col,110,1256,121,26620,210056,OPTIMAL,77,0.0565146,245.355,245.412,154.01172,132487.0,6694.0,0.0,986.0,558363000.0,2616940.0,2656190.0,106325000.0,530.0,24254100.0,5140130.0,552.0,309935.0,0.0,988.0,290479.0,192077.0,230976.0,1861810.0,1655.0,341001.0,121.0,15.0,68.0,61727.0,34246800.0,19.0
GEOM80a.col,80,612,79,12640,74908,OPTIMAL,63,0.0205549,4.8497,4.87025,94.48438,11656.0,589.0,0.0,89.0,35153900.0,159904.0,163640.0,3829320.0,221.0,767718.0,422601.0,30.0,15919.0,0.0,59.0,16842.0,63608.0,25898.0,70052.0,655.0,28650.0,25.0,14.0,14.0,20198.0,1088120.0,2.0
GEOM30a.col,30,81,32,1920,6582,OPTIMAL,27,0.00217152,0.0346049,0.0367765,45.54688,,12.0,0.0,,43401.0,230.0,257.0,2822.0,,332.0,1438.0,16.0,38.0,0.0,,12.0,,1634.0,,,86.0,,,,,543.0,
GEOM80b.col,80,663,98,15680,99374,OPTIMAL,60,0.0340767,3.3678,3.40188,94.69922,9833.0,655.0,0.0,75.0,38228400.0,153262.0,157116.0,3840990.0,150.0,804987.0,529306.0,567.0,11711.0,0.0,62.0,20157.0,60342.0,128002.0,64545.0,660.0,32532.0,34.0,42.0,29.0,19241.0,1069140.0,2.0
GEOM50b.col,50,249,54,5400,25196,OPTIMAL,35,0.00696177,0.0740877,0.0810495,45.97266,71.0,41.0,0.0,,1007800.0,5150.0,5482.0,102308.0,,14574.0,20341.0,174.0,350.0,0.0,,41.0,,22542.0,454.0,,1464.0,1.0,,1.0,,15471.0,
GEOM60a.col,60,339,61,7320,35979,OPTIMAL,50,0.00897476,0.264837,0.273812,61.10938,914.0,89.0,0.0,3.0,3623880.0,16205.0,16757.0,266740.0,,45595.0,57292.0,36.0,1623.0,0.0,4.0,555.0,9062.0,10395.0,2019.0,,3786.0,6.0,,5.0,2956.0,71037.0,
GEOM70.col,70,267,44,6160,24488,OPTIMAL,38,0.00762877,0.025957,0.0335857,45.29688,95.0,18.0,0.0,,324368.0,1748.0,1908.0,26362.0,,2562.0,10038.0,21.0,180.0,0.0,,18.0,,4753.0,4.0,,629.0,1.0,,1.0,,8418.0,
GEOM30b.col,30,81,27,1620,5457,OPTIMAL,26,0.00218761,0.00203158,0.0042192,45.42578,,5.0,0.0,,4065.0,36.0,45.0,239.0,,1.0,46.0,5.0,6.0,0.0,,5.0,,486.0,,,7.0,,,,,40.0,
c21_3_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000584791,0.00352464,0.00410943,45.48828,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
c21_8_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000819575,0.0044204,0.00523997,45.74219,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
c21_1_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000429292,0.0030474,0.00347669,45.91797,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
GEOM40a.col,40,146,50,4000,15820,OPTIMAL,37,0.00391061,0.0279591,0.0318697,45.61719,281.0,22.0,0.0,,682239.0,3224.0,3478.0,53658.0,,8781.0,22391.0,65.0,329.0,0.0,,22.0,,9398.0,11.0,,930.0,,,,,15434.0,
GEOM40b.col,40,157,40,3200,12960,OPTIMAL,33,0.00323763,0.0161913,0.019429,45.55469,17.0,14.0,0.0,,260512.0,1698.0,1823.0,22071.0,,2618.0,5068.0,29.0,253.0,0.0,,11.0,,3371.0,12.0,,445.0,,,,,4982.0,
c21_2_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000801949,0.00527135,0.0060733,45.55469,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
GEOM110a.col,110,1207,109,23980,183923,OPTIMAL,69,0.0508535,80.3493,80.4001,134.98828,152578.0,9906.0,0.0,3586.0,618243000.0,3108380.0,3173320.0,110695000.0,1984.0,23877400.0,6485250.0,525.0,179511.0,0.0,1317.0,338276.0,288103.0,188547.0,2222610.0,2558.0,578539.0,199.0,53.0,152.0,92174.0,26760200.0,19.0
GEOM120a.col,120,1434,109,26160,211866,OPTIMAL,82,0.0625296,144.211,144.273,133.42969,103627.0,6677.0,0.0,758.0,359275000.0,2074680.0,2108760.0,67727000.0,536.0,13981800.0,4208310.0,110.0,239076.0,0.0,602.0,178504.0,258280.0,97371.0,1415950.0,2265.0,304112.0,117.0,220.0,74.0,83577.0,20789900.0,12.0
c55_2_d2.col,55,362,8,880,4711,OPTIMAL,7,0.00166207,0.00806806,0.00973013,45.55859,6.0,67.0,0.0,,69467.0,891.0,934.0,9297.0,,234.0,1258.0,,111.0,0.0,,67.0,,557.0,,,174.0,,,,,1485.0,
GEOM20.col,20,20,24,960,2460,OPTIMAL,21,0.00102186,0.00174093,0.00276279,45.62109,,1.0,0.0,,17003.0,63.0,75.0,372.0,,0.0,1955.0,,9.0,0.0,,1.0,,655.0,,,20.0,,,,,164.0,
