name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM90a.col,90,789,80,36809,263657,OPTIMAL,63,0.0839949,8.84339,8.92739,110.69141,7924.0,3054.0,0.0,270439.0,98125700.0,308389.0,313891.0,7270710.0,6760.0,695935.0,500882.0,37.0,151605.0,0.0,720.0,277574.0,237537.0,58154.0,149840.0,1962.0,41436.0,37.0,58.0,18.0,70387.0,1965400.0,3.0
c21_6_d2.col,21,105,11,462,3024,OPTIMAL,9,0.00108522,0.00255976,0.00364498,45.59766,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
GEOM90b.col,90,860,109,51584,384964,OPTIMAL,69,0.121684,39.351,39.4727,129.19531,38104.0,8674.0,0.0,854521.0,459998000.0,1669620.0,1694320.0,45601000.0,5569.0,4344650.0,2640980.0,120.0,628507.0,0.0,4038.0,510353.0,451896.0,357367.0,961784.0,8956.0,197685.0,106.0,125.0,45.0,138506.0,15098600.0,17.0
c55_1_d1.col,55,362,8,825,4161,OPTIMAL,7,0.00205065,0.00657917,0.00862982,46.02344,40.0,6.0,0.0,,40212.0,894.0,903.0,9635.0,,37.0,1348.0,,536.0,0.0,,4.0,,279.0,,,143.0,,,,,4731.0,
GEOM50a.col,50,238,61,13379,75315,OPTIMAL,50,0.023455,0.425095,0.44855,69.23828,387.0,400.0,0.0,8086.0,5578150.0,15164.0,15561.0,206002.0,,15303.0,36879.0,42.0,6879.0,0.0,2.0,14084.0,26496.0,10879.0,2379.0,,2730.0,4.0,,2.0,8428.0,49139.0,
GEOM20a.col,20,37,24,1485,5991,OPTIMAL,20,0.00240633,0.00322589,0.00563222,45.60156,2.0,2.0,0.0,,19173.0,83.0,84.0,321.0,,4.0,253.0,18.0,6.0,0.0,,2.0,,805.0,,,29.0,,,,,85.0,
GEOM100.col,100,547,64,30080,173986,OPTIMAL,50,0.0510076,0.885745,0.936753,89.67188,869.0,409.0,0.0,21057.0,14589500.0,22511.0,23093.0,341338.0,415.0,22201.0,134023.0,91.0,22788.0,0.0,38.0,66636.0,119076.0,42126.0,3169.0,2939.0,4156.0,8.0,63.0,4.0,35686.0,105861.0,
GEOM110.col,110,638,64,33648,198764,OPTIMAL,50,0.0567782,0.981267,1.03805,97.98047,679.0,482.0,0.0,23210.0,13155300.0,27978.0,28640.0,433491.0,473.0,30516.0,61069.0,91.0,25445.0,0.0,32.0,75080.0,133348.0,47221.0,5609.0,3311.0,4834.0,8.0,,6.0,40018.0,127435.0,
c21_5_d2.col,21,105,8,315,1323,OPTIMAL,7,0.000447507,0.00429212,0.00473963,45.53906,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
c21_8_d2.col,21,105,11,462,3024,OPTIMAL,9,0.00082655,0.00251551,0.00334206,45.66797,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
c21_7_d2.col,21,105,8,315,1323,OPTIMAL,7,0.000772587,0.00481417,0.00558676,46.15625,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
GEOM70a.col,70,459,72,24130,152338,OPTIMAL,61,0.045068,3.81722,3.86229,87.76172,5696.0,1889.0,0.0,105338.0,48188300.0,188494.0,191335.0,4047820.0,96.0,343168.0,270447.0,,82402.0,0.0,994.0,95404.0,103698.0,15479.0,89317.0,1605.0,22325.0,27.0,,12.0,31475.0,1287710.0,3.0
c21_4_d1.col,21,105,11,462,3024,OPTIMAL,9,0.00129485,0.00296032,0.00425517,45.48438,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
GEOM110b.col,110,1256,121,71692,589520,OPTIMAL,77,0.182219,654.25,654.433,198.97656,334801.0,63351.0,0.0,1770300.0,3502890000.0,12396000.0,12574000.0,443086000.0,6301.0,46621100.0,14722700.0,178.0,4496130.0,0.0,34594.0,1179780.0,616575.0,535137.0,7250270.0,5266.0,1302990.0,202.0,213.0,48.0,192443.0,138750000.0,50.0
GEOM80a.col,80,612,79,31067,212259,OPTIMAL,63,0.0616112,8.37441,8.43602,100.15234,3717.0,2729.0,0.0,208313.0,83181300.0,307385.0,311970.0,6854300.0,6063.0,771645.0,465294.0,43.0,122010.0,0.0,606.0,160104.0,200938.0,43176.0,152339.0,1653.0,36152.0,30.0,,11.0,59719.0,1751580.0,5.0
GEOM30a.col,30,81,32,3464,15743,OPTIMAL,27,0.00493406,0.00383784,0.0087719,45.91016,32.0,0.0,0.0,,94055.0,136.0,140.0,893.0,,35.0,1046.0,24.0,8.0,0.0,,,,1348.0,,,83.0,,,,,269.0,
GEOM80b.col,80,663,98,40149,279154,OPTIMAL,60,0.0852303,5.17664,5.26187,105.91016,7127.0,1392.0,0.0,114881.0,101190000.0,178539.0,181672.0,4061660.0,724.0,305012.0,693198.0,256.0,84179.0,0.0,598.0,144205.0,184732.0,282514.0,68927.0,3018.0,26394.0,24.0,,14.0,57120.0,1440320.0,2.0
GEOM50b.col,50,249,54,12177,67227,OPTIMAL,35,0.0250576,0.15947,0.184527,65.06641,358.0,66.0,0.0,,6286170.0,5396.0,5541.0,66768.0,,6016.0,64399.0,41.0,585.0,0.0,,64.0,,38455.0,340.0,,1851.0,2.0,,1.0,,11579.0,
GEOM60a.col,60,339,61,16466,98842,OPTIMAL,50,0.0319584,0.613768,0.645726,75.03906,372.0,395.0,0.0,13723.0,8389850.0,19568.0,20117.0,302807.0,,21309.0,45604.0,13.0,10063.0,0.0,27.0,20138.0,34629.0,13139.0,3333.0,807.0,3300.0,5.0,,4.0,10091.0,76993.0,
GEOM70.col,70,267,44,12918,65515,OPTIMAL,38,0.0189312,0.0487894,0.0677205,45.61719,56.0,16.0,0.0,,1164260.0,2045.0,2118.0,20375.0,,843.0,19722.0,,490.0,0.0,,15.0,,3336.0,31.0,,691.0,1.0,,1.0,,5908.0,
GEOM30b.col,30,81,27,2995,12985,OPTIMAL,26,0.00449955,0.00219114,0.00669069,45.61719,,2.0,0.0,,13484.0,36.0,39.0,140.0,,2.0,193.0,3.0,,0.0,,2.0,,369.0,,,20.0,,,,,6.0,
c21_3_d2.col,21,105,8,315,1323,OPTIMAL,7,0.000677915,0.00402652,0.00470444,45.61719,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
c21_8_d1.col,21,105,11,462,3024,OPTIMAL,9,0.00085808,0.00256554,0.00342362,45.80859,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
c21_1_d2.col,21,105,8,315,1323,OPTIMAL,7,0.000468863,0.035619,0.0360879,45.55859,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
GEOM40a.col,40,146,50,8109,41576,OPTIMAL,37,0.0125835,0.0303239,0.0429074,45.55859,66.0,31.0,0.0,,597601.0,1984.0,2046.0,21425.0,,1493.0,5412.0,105.0,378.0,0.0,,31.0,,12645.0,1.0,,410.0,,,,,5699.0,
GEOM40b.col,40,157,40,6530,33176,OPTIMAL,33,0.00981953,0.021155,0.0309745,45.55859,17.0,13.0,0.0,,510984.0,693.0,719.0,5079.0,,100.0,7615.0,,153.0,0.0,,12.0,,3699.0,,,235.0,,,,,1529.0,
c21_2_d1.col,21,105,11,462,3024,OPTIMAL,9,0.00131247,0.00403686,0.00534934,45.68359,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
GEOM110a.col,110,1207,109,64377,520199,OPTIMAL,69,0.158626,205.414,205.573,179.07031,226266.0,33861.0,0.0,3265160.0,2032590000.0,9340310.0,9493300.0,350113000.0,31083.0,41688100.0,12444800.0,468.0,2560560.0,0.0,19891.0,1312570.0,819994.0,445083.0,6361310.0,12332.0,1263760.0,270.0,165.0,97.0,244428.0,98547400.0,48.0
GEOM120a.col,120,1434,109,71126,600486,OPTIMAL,82,0.183577,231.536,231.719,197.41797,193407.0,93346.0,0.0,2900870.0,1666630000.0,8693570.0,8842330.0,250109000.0,17621.0,18859200.0,10397400.0,132.0,2982290.0,0.0,13133.0,1354300.0,884603.0,215596.0,5340420.0,16002.0,1099260.0,217.0,88.0,57.0,267642.0,79196400.0,52.0
c55_2_d2.col,55,362,8,825,4161,OPTIMAL,7,0.00208277,0.00648169,0.00856446,45.6875,40.0,6.0,0.0,,40212.0,894.0,903.0,9635.0,,37.0,1348.0,,536.0,0.0,,4.0,,279.0,,,143.0,,,,,4731.0,
GEOM20.col,20,20,24,1223,4214,OPTIMAL,21,0.00145915,0.00134338,0.00280253,45.5625,,0.0,0.0,,11581.0,49.0,50.0,178.0,,0.0,706.0,9.0,6.0,0.0,,,,570.0,,,22.0,,,,,81.0,
