name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM40.col,40,78,33,2640,8054,OPTIMAL,28,0.00211328,0.00403535,0.00614863,45.92578,2.0,0.0,0.0,,94104.0,248.0,269.0,2837.0,,159.0,1810.0,,24.0,0.0,,,,2185.0,,,72.0,,,,,980.0,
c21_3_d1.col,21,105,8,336,1533,OPTIMAL,7,0.000372769,0.00219242,0.00256518,45.4375,15.0,68.0,0.0,,15026.0,380.0,419.0,1830.0,,26.0,552.0,3.0,71.0,0.0,,67.0,,266.0,,,95.0,,,,,292.0,
GEOM60.col,60,185,36,4320,15480,OPTIMAL,33,0.0069935,0.00830931,0.0153028,45.5,,4.0,0.0,,67090.0,290.0,313.0,3458.0,,79.0,1165.0,5.0,40.0,0.0,,4.0,,1777.0,,,90.0,,,,,1260.0,
GEOM70b.col,70,488,76,10640,60398,OPTIMAL,47,0.0152741,1.38604,1.40131,67.08203,3420.0,367.0,0.0,96.0,20688000.0,82847.0,85923.0,2025150.0,391.0,418018.0,212802.0,220.0,6316.0,0.0,26.0,5990.0,42171.0,67135.0,26486.0,4.0,20993.0,20.0,84.0,18.0,13808.0,478323.0,
c21_1_d1.col,21,105,8,336,1533,OPTIMAL,7,0.000413886,0.00227107,0.00268496,46.05469,15.0,68.0,0.0,,15026.0,380.0,419.0,1830.0,,26.0,552.0,3.0,71.0,0.0,,67.0,,266.0,,,95.0,,,,,292.0,
GEOM120b.col,120,1491,123,29520,247233,OPTIMAL,83,0.0732572,2871.05,2871.13,289.53906,726300.0,37676.0,0.0,4568.0,3421890000.0,15989000.0,16186900.0,794185000.0,3106.0,178821000.0,27096700.0,237.0,1572420.0,0.0,7879.0,976719.0,372253.0,206303.0,12933500.0,3211.0,1911450.0,337.0,1497.0,127.0,120284.0,245156000.0,68.0
c21_5_d1.col,21,105,8,336,1533,OPTIMAL,7,0.000608398,0.00322828,0.00383668,45.45312,15.0,68.0,0.0,,15026.0,380.0,419.0,1830.0,,26.0,552.0,3.0,71.0,0.0,,67.0,,266.0,,,95.0,,,,,292.0,
GEOM50.col,50,127,36,3600,12172,OPTIMAL,28,0.00496018,0.00795875,0.0129189,45.45312,2.0,0.0,0.0,,121072.0,271.0,293.0,3106.0,,163.0,2530.0,27.0,24.0,0.0,,,,5225.0,,,76.0,,,,,1001.0,
GEOM90.col,90,441,54,9720,43974,OPTIMAL,46,0.0114229,0.0749509,0.0863737,45.45703,246.0,48.0,0.0,,962478.0,4410.0,4584.0,68328.0,,10707.0,12313.0,27.0,406.0,0.0,,48.0,,9409.0,328.0,,1282.0,2.0,,1.0,,19900.0,
GEOM80.col,80,349,54,8640,37166,OPTIMAL,41,0.0103926,0.0569902,0.0673828,45.45703,336.0,22.0,0.0,,886745.0,4453.0,4660.0,66631.0,,9278.0,12722.0,84.0,329.0,0.0,,22.0,,18572.0,142.0,,1173.0,1.0,,1.0,,17725.0,
GEOM90a.col,90,789,80,14400,93450,OPTIMAL,63,0.0240427,4.87773,4.90178,103.13672,12285.0,956.0,0.0,107.0,42479800.0,211717.0,216487.0,5230590.0,335.0,1041390.0,463013.0,,18571.0,0.0,86.0,21528.0,70754.0,32972.0,100754.0,720.0,40517.0,33.0,271.0,24.0,22694.0,1432270.0,1.0
c21_6_d2.col,21,105,11,462,2121,OPTIMAL,9,0.000547381,0.00329092,0.0038383,45.51953,,6.0,0.0,,28039.0,459.0,470.0,4137.0,,142.0,596.0,4.0,95.0,0.0,,6.0,,457.0,,,87.0,,,,,844.0,
