name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM50a.col,50,238,61,7810,53070,OPTIMAL,50,0.0173742,0.40611,0.423484,65.74219,247.0,362.0,0.0,1.0,4879670.0,14704.0,15165.0,213202.0,,12569.0,32881.0,42.0,7270.0,0.0,40.0,10252.0,14141.0,7492.0,2037.0,306.0,2514.0,4.0,,2.0,3835.0,58190.0,
GEOM20a.col,20,37,24,1084,4399,OPTIMAL,20,0.00189076,0.00159696,0.00348773,45.53906,2.0,2.0,0.0,,13655.0,80.0,81.0,424.0,,0.0,486.0,18.0,12.0,0.0,,2.0,,1003.0,,,14.0,,,,,172.0,
GEOM100.col,100,547,64,16802,120906,OPTIMAL,50,0.0440665,0.731509,0.775576,80.43359,496.0,424.0,0.0,,7206910.0,22155.0,22765.0,350312.0,,26155.0,66367.0,90.0,11777.0,0.0,64.0,23812.0,28574.0,25542.0,3168.0,586.0,4096.0,5.0,,4.0,7885.0,89409.0,
GEOM110.col,110,638,64,18502,138212,OPTIMAL,50,0.0500413,0.750303,0.800344,85.19922,227.0,316.0,0.0,2.0,6623710.0,19287.0,19831.0,316773.0,,23223.0,60769.0,90.0,11464.0,0.0,66.0,27463.0,31142.0,28089.0,2221.0,640.0,3527.0,4.0,,2.0,8653.0,70813.0,
c21_5_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000718755,0.00429113,0.00500988,45.29297,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
c21_8_d2.col,21,105,11,441,2946,OPTIMAL,9,0.00135783,0.00296476,0.00432259,45.48047,,5.0,0.0,,18065.0,236.0,248.0,1700.0,,65.0,392.0,7.0,58.0,0.0,,5.0,,328.0,,,65.0,,,,,454.0,
c21_7_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000714735,0.00400158,0.00471632,45.54297,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
GEOM70a.col,70,459,72,12948,107646,OPTIMAL,61,0.0414895,2.4366,2.47809,78.98047,3538.0,2296.0,0.0,130186.0,33496100.0,135872.0,138751.0,2645320.0,162.0,224368.0,204334.0,13.0,58165.0,0.0,103.0,67855.0,49164.0,9364.0,53702.0,450.0,19187.0,23.0,4.0,11.0,13782.0,717100.0,2.0
c21_4_d1.col,21,105,11,441,2946,OPTIMAL,9,0.00133004,0.00307882,0.00440886,45.96875,,5.0,0.0,,18065.0,236.0,248.0,1700.0,,65.0,392.0,7.0,58.0,0.0,,5.0,,328.0,,,65.0,,,,,454.0,
GEOM110b.col,110,1256,121,35750,445813,OPTIMAL,77,0.155803,1038.16,1038.32,200.65625,389508.0,80999.0,0.0,2703430.0,5294990000.0,19197100.0,19460700.0,708178000.0,10464.0,78778500.0,22347300.0,415.0,6421640.0,0.0,38266.0,1097940.0,318164.0,271695.0,11796000.0,7383.0,1900200.0,283.0,109.0,58.0,85990.0,228142000.0,71.0
