name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM90a.col,90,789,80,7200,71941,OPTIMAL,63,0.0197685,5.27173,5.2915,71.41797,12798.0,979.0,0.0,123.0,27951200.0,190222.0,194837.0,4748200.0,,960566.0,440866.0,,15661.0,0.0,67.0,19782.0,,18134.0,96832.0,,36491.0,34.0,,28.0,,1363700.0,2.0
c21_6_d2.col,21,105,11,231,1450,OPTIMAL,9,0.000622253,0.00228101,0.00290327,45.55859,,3.0,0.0,,5468.0,194.0,198.0,1545.0,,136.0,216.0,7.0,38.0,0.0,,3.0,,311.0,,,24.0,,,,,283.0,
GEOM90b.col,90,860,109,9810,107241,OPTIMAL,69,0.0297713,30.1382,30.168,93.72266,85648.0,4703.0,0.0,970.0,246143000.0,1475180.0,1499380.0,50512700.0,650.0,12033100.0,2839960.0,467.0,119411.0,0.0,521.0,174647.0,1364.0,83225.0,1015150.0,5.0,221029.0,125.0,40.0,82.0,92.0,13981500.0,12.0
c55_1_d1.col,55,362,8,440,3447,OPTIMAL,7,0.00131828,0.00316315,0.00448142,45.92969,2.0,85.0,0.0,,7151.0,349.0,393.0,1785.0,,46.0,565.0,,29.0,0.0,,85.0,,380.0,,,89.0,,,,,134.0,
GEOM50a.col,50,238,61,3050,18169,OPTIMAL,50,0.00539917,0.229978,0.235377,57.17969,1130.0,110.0,0.0,8.0,1527650.0,17173.0,17584.0,313665.0,,61559.0,34543.0,46.0,1623.0,0.0,4.0,1253.0,12.0,5147.0,4120.0,,3408.0,6.0,,4.0,2.0,87245.0,
GEOM20a.col,20,37,24,480,1469,OPTIMAL,20,0.000660231,0.00188079,0.00254102,45.50391,,0.0,0.0,,4627.0,85.0,92.0,472.0,,6.0,170.0,18.0,7.0,0.0,,,,547.0,,,41.0,,,,,176.0,
GEOM100.col,100,547,64,6400,42909,OPTIMAL,50,0.0152198,0.241816,0.257036,61.42188,1298.0,172.0,0.0,9.0,1908080.0,17354.0,17983.0,276559.0,,49519.0,46543.0,91.0,1362.0,0.0,7.0,1366.0,117.0,14271.0,3025.0,1.0,4063.0,4.0,,4.0,8.0,70994.0,
GEOM110.col,110,638,64,7040,49523,OPTIMAL,50,0.0138404,0.28076,0.294601,63.94922,1085.0,107.0,0.0,7.0,2093840.0,17881.0,18505.0,295762.0,,54858.0,53084.0,91.0,1261.0,0.0,1.0,952.0,233.0,15515.0,3488.0,,4223.0,4.0,,2.0,18.0,83996.0,
c21_5_d2.col,21,105,8,168,1051,OPTIMAL,7,0.000421972,0.00194409,0.00236606,45.50781,13.0,46.0,0.0,,3148.0,240.0,267.0,1130.0,,6.0,366.0,5.0,41.0,0.0,,45.0,,164.0,,,49.0,,,,,161.0,
c21_8_d2.col,21,105,11,231,1450,OPTIMAL,9,0.000623268,0.00268238,0.00330565,45.9375,,3.0,0.0,,5468.0,194.0,198.0,1545.0,,136.0,216.0,7.0,38.0,0.0,,3.0,,311.0,,,24.0,,,,,283.0,
c21_7_d2.col,21,105,8,168,1051,OPTIMAL,7,0.000417105,0.00125101,0.00166811,46.0,13.0,46.0,0.0,,3148.0,240.0,267.0,1130.0,,6.0,366.0,5.0,41.0,0.0,,45.0,,164.0,,,49.0,,,,,161.0,
GEOM70a.col,70,459,72,5040,38929,OPTIMAL,61,0.0165192,1.37783,1.39434,62.05859,6748.0,481.0,0.0,118.0,10926700.0,92681.0,94744.0,1858520.0,107.0,357451.0,199475.0,,7922.0,0.0,47.0,10266.0,444.0,7066.0,38810.0,15.0,18069.0,21.0,9.0,13.0,30.0,503593.0,
c21_4_d1.col,21,105,11,231,1450,OPTIMAL,9,0.000620239,0.00261368,0.00323392,45.9375,,3.0,0.0,,5468.0,194.0,198.0,1545.0,,136.0,216.0,7.0,38.0,0.0,,3.0,,311.0,,,24.0,,,,,283.0,
GEOM110b.col,110,1256,121,13310,170237,OPTIMAL,77,0.0490606,251.507,251.556,164.33594,174190.0,10587.0,0.0,1142.0,638242000.0,3442260.0,3493210.0,140299000.0,103.0,32347300.0,6318010.0,520.0,317918.0,0.0,1292.0,372553.0,695.0,121243.0,2509670.0,48.0,478252.0,164.0,20.0,92.0,77.0,41340100.0,25.0
GEOM80a.col,80,612,79,6320,56029,OPTIMAL,63,0.0156418,2.20877,2.22441,67.375,3719.0,429.0,0.0,58.0,12304600.0,93156.0,95324.0,2081300.0,29.0,431581.0,188003.0,30.0,9769.0,0.0,43.0,10837.0,263.0,14671.0,37149.0,16.0,17523.0,17.0,2.0,11.0,14.0,540401.0,1.0
GEOM30a.col,30,81,32,960,3733,OPTIMAL,27,0.00100215,0.00367916,0.00468132,46.0625,8.0,11.0,0.0,,22291.0,408.0,431.0,4523.0,,407.0,666.0,22.0,50.0,0.0,,11.0,,1049.0,,,116.0,,,,,1305.0,
GEOM80b.col,80,663,98,7840,75935,OPTIMAL,60,0.02481,2.63891,2.66372,69.24219,5768.0,628.0,0.0,104.0,18215800.0,127691.0,130930.0,3254330.0,63.0,753183.0,299177.0,567.0,10269.0,0.0,46.0,15633.0,261.0,67166.0,55837.0,9.0,25032.0,26.0,6.0,20.0,21.0,905324.0,1.0
GEOM50b.col,50,249,54,2700,17147,OPTIMAL,35,0.00762208,0.0644422,0.0720642,45.45703,82.0,69.0,0.0,,563095.0,5791.0,6060.0,110097.0,,23815.0,12127.0,191.0,702.0,0.0,,68.0,,12308.0,395.0,,1449.0,2.0,,1.0,,31965.0,
GEOM60a.col,60,339,61,3660,25060,OPTIMAL,50,0.0067216,0.283881,0.290603,58.27734,1099.0,132.0,0.0,20.0,2000340.0,21424.0,22130.0,396343.0,25.0,72891.0,42025.0,25.0,2156.0,0.0,12.0,1782.0,396.0,6070.0,6276.0,,4510.0,6.0,3.0,4.0,32.0,122810.0,
GEOM70.col,70,267,44,3080,15319,OPTIMAL,38,0.00422844,0.0138614,0.0180899,45.58594,35.0,15.0,0.0,,113803.0,1284.0,1346.0,18636.0,,1925.0,2964.0,21.0,216.0,0.0,,15.0,,2839.0,13.0,,300.0,,,,,8612.0,
GEOM30b.col,30,81,27,810,3058,OPTIMAL,26,0.0013551,0.0010955,0.0024506,45.95312,,4.0,0.0,,1763.0,37.0,38.0,206.0,,2.0,40.0,5.0,9.0,0.0,,4.0,,305.0,,,4.0,,,,,52.0,
c21_3_d2.col,21,105,8,168,1051,OPTIMAL,7,0.000423121,0.00191889,0.00234201,45.95312,13.0,46.0,0.0,,3148.0,240.0,267.0,1130.0,,6.0,366.0,5.0,41.0,0.0,,45.0,,164.0,,,49.0,,,,,161.0,
c21_8_d1.col,21,105,11,231,1450,OPTIMAL,9,0.000398303,0.0019622,0.00236051,45.52734,,3.0,0.0,,5468.0,194.0,198.0,1545.0,,136.0,216.0,7.0,38.0,0.0,,3.0,,311.0,,,24.0,,,,,283.0,
c21_1_d2.col,21,105,8,168,1051,OPTIMAL,7,0.000431928,0.00176413,0.00219606,45.46484,13.0,46.0,0.0,,3148.0,240.0,267.0,1130.0,,6.0,366.0,5.0,41.0,0.0,,45.0,,164.0,,,49.0,,,,,161.0,
GEOM40a.col,40,146,50,2000,9861,OPTIMAL,37,0.00268821,0.0176337,0.020322,45.52734,128.0,12.0,0.0,,224316.0,1879.0,1963.0,26879.0,,2968.0,6840.0,65.0,236.0,0.0,,12.0,,5215.0,12.0,,512.0,,,,,10059.0,
GEOM40b.col,40,157,40,1600,8201,OPTIMAL,33,0.00232293,0.00778524,0.0101082,45.65234,29.0,9.0,0.0,,74332.0,870.0,921.0,9284.0,,1707.0,2016.0,29.0,127.0,0.0,,9.0,,2109.0,,,262.0,,,,,2542.0,
c21_2_d1.col,21,105,11,231,1450,OPTIMAL,9,0.000629612,0.00231484,0.00294445,45.95312,,3.0,0.0,,5468.0,194.0,198.0,1545.0,,136.0,216.0,7.0,38.0,0.0,,3.0,,311.0,,,24.0,,,,,283.0,
GEOM110a.col,110,1207,109,11990,148064,OPTIMAL,69,0.0421734,103.797,103.839,130.41016,131861.0,9501.0,0.0,4566.0,618154000.0,3327230.0,3386260.0,131036000.0,999.0,30897600.0,6190690.0,525.0,205801.0,0.0,1289.0,326061.0,1821.0,101312.0,2443470.0,25.0,555209.0,199.0,54.0,131.0,98.0,31936600.0,19.0
GEOM120a.col,120,1434,109,13080,172747,OPTIMAL,82,0.0493389,129.136,129.185,145.42578,100675.0,8505.0,0.0,1372.0,334984000.0,2191470.0,2228930.0,76081200.0,,16914300.0,4212310.0,110.0,192208.0,0.0,840.0,235046.0,204.0,53869.0,1538100.0,28.0,350344.0,141.0,,103.0,19.0,21333500.0,14.0
c55_2_d2.col,55,362,8,440,3447,OPTIMAL,7,0.00123846,0.00228403,0.00352249,45.83203,2.0,85.0,0.0,,7151.0,349.0,393.0,1785.0,,46.0,565.0,,29.0,0.0,,85.0,,380.0,,,89.0,,,,,134.0,
GEOM20.col,20,20,24,480,1041,OPTIMAL,21,0.000481254,0.0015772,0.00205845,45.53125,,2.0,0.0,,1873.0,25.0,29.0,110.0,,4.0,66.0,12.0,1.0,0.0,,2.0,,418.0,,,8.0,,,,,43.0,
