name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM90a.col,90,789,80,14400,93451,OPTIMAL,63,0.026134,5.12717,5.15331,97.51953,10830.0,771.0,0.0,68.0,36501900.0,171050.0,175260.0,4253920.0,55.0,813179.0,454750.0,,16856.0,0.0,61.0,15673.0,52175.0,33830.0,77037.0,550.0,31494.0,25.0,2.0,17.0,16677.0,1240060.0,2.0
c21_6_d2.col,21,105,11,462,2122,OPTIMAL,9,0.000532711,0.00236484,0.00289755,45.50781,1.0,5.0,0.0,,17750.0,267.0,272.0,2054.0,,115.0,294.0,7.0,65.0,0.0,,5.0,,561.0,,,58.0,,,,,579.0,
GEOM90b.col,90,860,109,19620,136581,OPTIMAL,69,0.0364302,25.3053,25.3418,109.62891,68268.0,3700.0,0.0,490.0,217434000.0,1090820.0,1111300.0,36629500.0,1060.0,7835350.0,2543020.0,467.0,87858.0,0.0,416.0,137570.0,122311.0,160344.0,701017.0,1277.0,178612.0,92.0,32.0,54.0,38929.0,10861400.0,12.0
c55_1_d1.col,55,362,8,880,4712,OPTIMAL,7,0.00169609,0.00979493,0.011491,46.125,6.0,68.0,0.0,,82947.0,1026.0,1069.0,11201.0,,396.0,1388.0,,93.0,0.0,,68.0,,636.0,,,152.0,,,,,1359.0,
GEOM50a.col,50,238,61,6100,27269,OPTIMAL,50,0.0111513,0.222517,0.233668,59.58594,745.0,62.0,0.0,3.0,2600290.0,12777.0,13205.0,203383.0,,37804.0,44928.0,46.0,1179.0,0.0,6.0,580.0,7348.0,9348.0,1487.0,,2878.0,4.0,,2.0,2434.0,49854.0,
GEOM20a.col,20,37,24,960,2889,OPTIMAL,20,0.000746001,0.00235239,0.00309839,45.9375,1.0,3.0,0.0,,8881.0,70.0,74.0,659.0,,22.0,166.0,18.0,15.0,0.0,,3.0,,980.0,,,34.0,,,,,337.0,
GEOM100.col,100,547,64,12800,62009,OPTIMAL,50,0.0159181,0.355157,0.371075,67.70703,1145.0,128.0,0.0,2.0,4477960.0,20618.0,21416.0,352334.0,,61317.0,74579.0,91.0,1582.0,0.0,4.0,769.0,14907.0,26591.0,3019.0,,4659.0,8.0,,7.0,4892.0,84260.0,
GEOM110.col,110,638,64,14080,70533,OPTIMAL,50,0.0247899,0.313966,0.338756,70.11719,659.0,94.0,0.0,11.0,3457250.0,13185.0,13687.0,201194.0,,30254.0,63949.0,91.0,1383.0,0.0,8.0,554.0,16481.0,29190.0,1615.0,,3172.0,4.0,,2.0,5392.0,55571.0,
c21_5_d2.col,21,105,8,336,1534,OPTIMAL,7,0.000570804,0.00244468,0.00301548,45.51562,14.0,54.0,0.0,,11005.0,302.0,332.0,1464.0,,11.0,417.0,5.0,53.0,0.0,,53.0,,265.0,,,57.0,,,,,188.0,
c21_8_d2.col,21,105,11,462,2122,OPTIMAL,9,0.000769484,0.00237303,0.00314252,45.51562,1.0,5.0,0.0,,17750.0,267.0,272.0,2054.0,,115.0,294.0,7.0,65.0,0.0,,5.0,,561.0,,,58.0,,,,,579.0,
c21_7_d2.col,21,105,8,336,1534,OPTIMAL,7,0.000581444,0.00187412,0.00245557,45.45312,14.0,54.0,0.0,,11005.0,302.0,332.0,1464.0,,11.0,417.0,5.0,53.0,0.0,,53.0,,265.0,,,57.0,,,,,188.0,
GEOM70a.col,70,459,72,10080,53979,OPTIMAL,61,0.0143862,1.18232,1.19671,66.34375,6363.0,391.0,0.0,18.0,13982800.0,81294.0,83495.0,1572450.0,80.0,295862.0,211512.0,,8217.0,0.0,78.0,10122.0,25874.0,12805.0,28378.0,,16516.0,15.0,,8.0,8506.0,408314.0,2.0
c21_4_d1.col,21,105,11,462,2122,OPTIMAL,9,0.000533799,0.00277726,0.00331106,45.45312,1.0,5.0,0.0,,17750.0,267.0,272.0,2054.0,,115.0,294.0,7.0,65.0,0.0,,5.0,,561.0,,,58.0,,,,,579.0,
GEOM110b.col,110,1256,121,26620,210057,OPTIMAL,77,0.0579478,219.608,219.666,147.10156,126540.0,7300.0,0.0,1242.0,504531000.0,2422560.0,2461760.0,99248900.0,653.0,22731200.0,4931740.0,583.0,278490.0,0.0,1110.0,271996.0,191870.0,234338.0,1737200.0,1653.0,336338.0,121.0,23.0,71.0,61577.0,31721000.0,14.0
GEOM80a.col,80,612,79,12640,74909,OPTIMAL,63,0.0207609,2.60142,2.62218,94.04297,5751.0,486.0,0.0,70.0,27033600.0,111317.0,114430.0,2422360.0,188.0,506072.0,306048.0,30.0,9377.0,0.0,44.0,9586.0,63170.0,26856.0,42837.0,650.0,23536.0,29.0,12.0,25.0,20096.0,601958.0,1.0
GEOM30a.col,30,81,32,1920,6583,OPTIMAL,27,0.00244362,0.00551384,0.00795747,45.51953,5.0,4.0,0.0,,40331.0,349.0,368.0,4627.0,,404.0,987.0,22.0,38.0,0.0,,4.0,,1959.0,,,144.0,,,,,1006.0,
GEOM80b.col,80,663,98,15680,99375,OPTIMAL,60,0.0326354,3.40976,3.44239,94.67188,9935.0,631.0,0.0,80.0,34030100.0,151734.0,155613.0,3673960.0,140.0,771084.0,494257.0,567.0,11740.0,0.0,50.0,17434.0,44562.0,130323.0,68313.0,485.0,29284.0,27.0,3.0,18.0,14177.0,975801.0,1.0
GEOM50b.col,50,249,54,5400,25197,OPTIMAL,35,0.0103857,0.0801628,0.0905485,45.45703,65.0,53.0,0.0,,982093.0,4878.0,5184.0,101206.0,,15703.0,16422.0,191.0,364.0,0.0,,52.0,,23184.0,441.0,,1559.0,1.0,,1.0,,15268.0,
GEOM60a.col,60,339,61,7320,35980,OPTIMAL,50,0.0116514,0.267102,0.278753,60.50781,731.0,112.0,0.0,4.0,3533860.0,17448.0,17994.0,297084.0,,50937.0,52175.0,25.0,1828.0,0.0,4.0,568.0,9010.0,11018.0,2627.0,,4055.0,6.0,,5.0,2938.0,81990.0,
