name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM90a.col,90,789,80,58925,352161,OPTIMAL,63,0.0906734,8.59174,8.68241,124.61328,8080.0,2712.0,0.0,249040.0,103619000.0,286826.0,291628.0,6683020.0,5326.0,636232.0,516752.0,37.0,190241.0,0.0,1227.0,225972.0,386429.0,103226.0,125549.0,2109.0,36340.0,32.0,,14.0,120699.0,2116430.0,3.0
c21_6_d2.col,21,105,11,561,3426,OPTIMAL,9,0.00136804,0.00292441,0.00429245,45.61719,,10.0,0.0,,16223.0,177.0,188.0,1141.0,,86.0,219.0,7.0,17.0,0.0,,10.0,,374.0,,,38.0,,,,,264.0,
GEOM90b.col,90,860,109,86915,526343,OPTIMAL,69,0.140766,49.3925,49.5332,158.125,46448.0,8333.0,0.0,971008.0,569665000.0,1963940.0,1992070.0,56867000.0,5359.0,5266310.0,2836710.0,175.0,842002.0,0.0,5183.0,544267.0,790042.0,636758.0,1111420.0,589.0,224838.0,111.0,176.0,44.0,256365.0,20354200.0,15.0
c55_1_d1.col,55,362,8,825,4165,OPTIMAL,7,0.0017883,0.00460447,0.00639277,45.55469,15.0,9.0,0.0,,53422.0,940.0,978.0,14611.0,,183.0,1608.0,,404.0,0.0,,9.0,,298.0,,,210.0,,,,,6317.0,
GEOM50a.col,50,238,61,16201,86634,OPTIMAL,50,0.0303029,0.5222,0.552503,71.24219,903.0,442.0,0.0,22005.0,9871960.0,22565.0,23185.0,306795.0,258.0,15890.0,49633.0,42.0,17035.0,0.0,2.0,27539.0,66360.0,14647.0,3373.0,24.0,4169.0,8.0,,6.0,21838.0,97057.0,
GEOM20a.col,20,37,24,1544,6239,OPTIMAL,20,0.00228184,0.00339012,0.00567197,45.55469,12.0,0.0,0.0,,33947.0,120.0,121.0,585.0,,40.0,379.0,18.0,15.0,0.0,,,,1051.0,,,38.0,,,,,133.0,
GEOM100.col,100,547,64,38389,207254,OPTIMAL,50,0.0567935,0.824051,0.880845,98.09375,502.0,286.0,0.0,13862.0,10184000.0,17517.0,17977.0,249321.0,,19566.0,61237.0,90.0,16507.0,0.0,,29653.0,74708.0,57468.0,1701.0,,3269.0,4.0,,2.0,24570.0,71010.0,
GEOM110.col,110,638,64,43808,239436,OPTIMAL,50,0.062304,0.933112,0.995416,103.94141,196.0,414.0,0.0,20637.0,11649600.0,22210.0,22822.0,347526.0,,27571.0,70104.0,90.0,19158.0,0.0,1.0,32546.0,85393.0,64952.0,3480.0,,4531.0,6.0,,5.0,28193.0,92896.0,
c21_5_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000687272,0.00343787,0.00412514,45.55859,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
c21_8_d2.col,21,105,11,561,3426,OPTIMAL,9,0.0013761,0.00250122,0.00387732,46.04688,,10.0,0.0,,16223.0,177.0,188.0,1141.0,,86.0,219.0,7.0,17.0,0.0,,10.0,,374.0,,,38.0,,,,,264.0,
c21_7_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000592184,0.00278654,0.00337872,45.68359,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
GEOM70a.col,70,459,72,33511,189898,OPTIMAL,61,0.0478825,3.33444,3.38233,92.09766,3753.0,1339.0,0.0,106050.0,43249200.0,136424.0,138604.0,2704470.0,231.0,225307.0,216645.0,13.0,74650.0,0.0,764.0,93708.0,148705.0,25540.0,56925.0,,18021.0,24.0,,12.0,48411.0,835435.0,1.0
c21_4_d1.col,21,105,11,561,3426,OPTIMAL,9,0.00140614,0.00195544,0.00336158,46.04688,,10.0,0.0,,16223.0,177.0,188.0,1141.0,,86.0,219.0,7.0,17.0,0.0,,10.0,,374.0,,,38.0,,,,,264.0,
GEOM110b.col,110,1256,121,133698,837605,OPTIMAL,77,0.243164,1022.43,1022.68,238.73047,404612.0,78188.0,0.0,2172040.0,5383740000.0,18996200.0,19254100.0,692858000.0,12236.0,74713600.0,22702000.0,415.0,6655440.0,0.0,41691.0,1223560.0,1490960.0,1024340.0,11565900.0,1669.0,1853620.0,293.0,472.0,61.0,484641.0,229852000.0,77.0
GEOM80a.col,80,612,79,45201,268835,OPTIMAL,63,0.0713349,6.14053,6.21186,114.49219,7808.0,2285.0,0.0,176790.0,78972600.0,234065.0,238268.0,5005590.0,6909.0,405425.0,399816.0,,158892.0,0.0,708.0,179125.0,303675.0,68940.0,87348.0,1773.0,32171.0,29.0,4.0,16.0,93271.0,1754180.0,2.0
GEOM30a.col,30,81,32,3759,16939,OPTIMAL,27,0.00617967,0.0051731,0.0113528,45.5625,5.0,0.0,0.0,,120138.0,179.0,181.0,1188.0,,41.0,2613.0,20.0,5.0,0.0,,,,2283.0,,,99.0,,,,,152.0,
GEOM80b.col,80,663,98,64065,374867,OPTIMAL,60,0.0952624,6.01118,6.10644,125.63672,7762.0,1703.0,0.0,163497.0,151863000.0,207387.0,211132.0,4459100.0,831.0,353126.0,883009.0,220.0,144612.0,0.0,482.0,183210.0,325589.0,475581.0,78554.0,5943.0,32252.0,31.0,,18.0,101815.0,1444380.0,2.0
GEOM50b.col,50,249,54,16196,83330,OPTIMAL,35,0.0248034,0.173774,0.198577,65.54688,623.0,49.0,0.0,,10193500.0,5964.0,6107.0,83888.0,,6237.0,74271.0,95.0,768.0,0.0,,47.0,,55345.0,300.0,,2122.0,2.0,,2.0,,18273.0,
GEOM60a.col,60,339,61,21525,119109,OPTIMAL,50,0.0298217,0.601343,0.631164,78.46484,475.0,402.0,0.0,25645.0,10649700.0,20984.0,21541.0,305216.0,264.0,20794.0,78918.0,25.0,20692.0,0.0,,36957.0,89410.0,19377.0,3295.0,28.0,4026.0,7.0,96.0,4.0,29602.0,81789.0,
GEOM70.col,70,267,44,14782,72993,OPTIMAL,38,0.0214565,0.0786549,0.100111,47.91797,55.0,26.0,0.0,,1098140.0,1752.0,1798.0,14933.0,,544.0,16106.0,,503.0,0.0,,26.0,,4930.0,12.0,,507.0,,,,,4818.0,
GEOM30b.col,30,81,27,3422,14707,OPTIMAL,26,0.00548939,0.00415106,0.00964044,45.99219,,1.0,0.0,,31315.0,47.0,49.0,153.0,,0.0,756.0,,4.0,0.0,,1.0,,431.0,,,23.0,,,,,9.0,
c21_3_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000692515,0.00408079,0.00477331,45.92969,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
c21_8_d1.col,21,105,11,561,3426,OPTIMAL,9,0.00132733,0.00273467,0.004062,45.56641,,10.0,0.0,,16223.0,177.0,188.0,1141.0,,86.0,219.0,7.0,17.0,0.0,,10.0,,374.0,,,38.0,,,,,264.0,
c21_1_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000448752,0.00283798,0.00328673,46.05469,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
GEOM40a.col,40,146,50,9411,46809,OPTIMAL,37,0.0112634,0.0362039,0.0474673,45.92969,75.0,30.0,0.0,,823378.0,2350.0,2435.0,23344.0,,945.0,7398.0,105.0,645.0,0.0,,30.0,,16266.0,8.0,,535.0,,,,,7656.0,
GEOM40b.col,40,157,40,8059,39312,OPTIMAL,33,0.00998538,0.0226071,0.0325925,45.99219,25.0,19.0,0.0,,723029.0,879.0,920.0,7971.0,,259.0,11617.0,,120.0,0.0,,18.0,,5831.0,,,337.0,,,,,2170.0,
c21_2_d1.col,21,105,11,561,3426,OPTIMAL,9,0.00134607,0.00273975,0.00408582,45.50781,,10.0,0.0,,16223.0,177.0,188.0,1141.0,,86.0,219.0,7.0,17.0,0.0,,10.0,,374.0,,,38.0,,,,,264.0,
GEOM110a.col,110,1207,109,114236,719690,OPTIMAL,69,0.185248,161.924,162.11,209.50781,179422.0,27560.0,0.0,2484900.0,1633780000.0,7012780.0,7126520.0,245680000.0,22029.0,26008900.0,9246920.0,468.0,2582080.0,0.0,16127.0,1605000.0,2232600.0,777237.0,4458780.0,48413.0,920141.0,242.0,400.0,113.0,693977.0,77889200.0,41.0
GEOM120a.col,120,1434,109,131945,843817,OPTIMAL,82,0.231635,775.263,775.495,263.50781,314928.0,115172.0,0.0,1439700.0,3087940000.0,16881000.0,17104100.0,562993000.0,7261.0,52912200.0,19203300.0,132.0,6023890.0,0.0,35142.0,1713530.0,1441650.0,419617.0,10326600.0,26217.0,1724740.0,239.0,380.0,45.0,449334.0,145525000.0,63.0
c55_2_d2.col,55,362,8,825,4165,OPTIMAL,7,0.00196885,0.00442052,0.00638937,45.57031,15.0,9.0,0.0,,53422.0,940.0,978.0,14611.0,,183.0,1608.0,,404.0,0.0,,9.0,,298.0,,,210.0,,,,,6317.0,
GEOM20.col,20,20,24,1234,4270,OPTIMAL,21,0.00178985,0.00138395,0.0031738,45.57031,,1.0,0.0,,20845.0,57.0,58.0,204.0,,2.0,1245.0,5.0,1.0,0.0,,1.0,,678.0,,,38.0,,,,,54.0,
