run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002168000,0.002166493
2,1,1,0.002019000,0.002018746
3,2,1,0.001827000,0.001826739
4,3,1,0.002010000,0.002009759
5,4,1,0.002136000,0.002136071
6,5,1,0.002454000,0.002453677
7,6,1,0.001987000,0.001985954
8,7,1,0.002093000,0.002092843
9,8,1,0.002033000,0.002032019
10,9,1,0.001841000,0.001840274
11,10,1,0.001796000,0.001796258
12,11,1,0.002257000,0.002256208
13,12,1,0.002133000,0.002133123
14,13,1,0.002094000,0.002094238
15,14,1,0.002318000,0.002317343
16,15,1,0.001940000,0.001940038
17,16,1,0.002241000,0.002240445
18,17,1,0.001941000,0.001940531
19,18,1,0.001983000,0.001982416
20,19,1,0.001901000,0.001900079
