run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.015319000,0.015316813
2,1,1,0.015167000,0.015165792
3,2,1,0.009172000,0.009171182
4,3,1,0.013812000,0.013811742
5,4,1,0.075125000,0.075123399
6,5,1,0.013469000,0.013468831
7,6,1,0.038490000,0.038488756
8,7,1,0.011474000,0.011473784
9,8,1,0.011518000,0.011518110
10,9,1,0.024332000,0.024331889
11,10,1,0.023188000,0.023192996
12,11,1,0.002851000,0.002851074
13,12,1,0.042735000,0.043147886
14,13,1,0.012784000,0.012783143
15,14,1,0.013256000,0.013255565
16,15,1,0.009089000,0.009088138
17,16,1,0.023167000,0.023166824
18,17,1,0.019844000,0.019843900
19,18,1,0.014246000,0.014245755
20,19,1,0.009084000,0.009083810
