run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002216000,0.002214706
2,1,1,0.002013000,0.002012602
3,2,1,0.003395000,0.003394688
4,3,1,0.003469000,0.003468591
5,4,1,0.002899000,0.002898857
6,5,1,0.002175000,0.002174556
7,6,1,0.003524000,0.003523944
8,7,1,0.002678000,0.002677573
9,8,1,0.002646000,0.002645223
10,9,1,0.002682000,0.002681603
11,10,1,0.001982000,0.001981383
12,11,1,0.001882000,0.001881457
13,12,1,0.002015000,0.002015257
14,13,1,0.003115000,0.003114505
15,14,1,0.002075000,0.002074134
16,15,1,0.002055000,0.002054041
17,16,1,0.002627000,0.002626397
18,17,1,0.003567000,0.003566857
19,18,1,0.002729000,0.002728117
20,19,1,0.002367000,0.002366988
