run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002348000,0.002346419
2,1,1,0.002333000,0.002332524
3,2,1,0.005947000,0.005947026
4,3,1,0.005388000,0.005387500
5,4,1,0.002673000,0.002672493
6,5,1,0.004456000,0.004455145
7,6,1,0.002965000,0.002964672
8,7,1,0.003437000,0.003435699
9,8,1,0.002740000,0.002739494
10,9,1,0.002757000,0.002756820
11,10,1,0.003256000,0.003255265
12,11,1,0.003106000,0.003105653
13,12,1,0.002620000,0.002619160
14,13,1,0.004515000,0.004514134
15,14,1,0.002251000,0.002251440
16,15,1,0.004247000,0.004246386
17,16,1,0.005784000,0.005783060
18,17,1,0.003750000,0.003749348
19,18,1,0.003092000,0.003092308
20,19,1,0.003737000,0.003737461
