run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.003164000,0.003163152
2,1,1,0.003131000,0.003130173
3,2,1,0.002187000,0.002186978
4,3,1,0.002028000,0.002027734
5,4,1,0.001917000,0.001916276
6,5,1,0.002061000,0.002060365
7,6,1,0.002069000,0.002068567
8,7,1,0.001934000,0.001933809
9,8,1,0.002158000,0.002157854
10,9,1,0.001978000,0.001977812
11,10,1,0.002432000,0.002431585
12,11,1,0.002231000,0.002231017
13,12,1,0.002306000,0.002306433
14,13,1,0.001834000,0.001834392
15,14,1,0.002267000,0.002266811
16,15,1,0.001795000,0.001794520
17,16,1,0.002455000,0.002454856
18,17,1,0.002131000,0.002130369
19,18,1,0.002384000,0.002384145
20,19,1,0.002061000,0.002060108
