run,seed,success,cpu_seconds,wall_seconds
1,0,1,1.819963000,1.820044029
2,1,1,1.809166000,1.809221697
3,2,1,3.862609000,3.862667140
4,3,1,4.074941000,4.075084444
5,4,1,3.951263000,3.951335604
6,5,1,2.873961000,2.874023145
7,6,1,4.159744000,4.159824628
8,7,1,0.311400000,0.311408089
9,8,1,0.402537000,0.402556230
10,9,1,4.265659000,4.265769912
11,10,1,3.844431000,3.844543053
12,11,1,3.359924000,3.359970476
13,12,1,1.125804000,1.125858201
14,13,1,3.702961000,3.703048437
15,14,1,1.070886000,1.070893554
16,15,1,4.990110000,4.990743470
17,16,1,3.223442000,3.223513266
18,17,1,3.900840000,3.900904250
19,18,1,2.118342000,2.118652358
20,19,1,3.296040000,3.296092963
