run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001946000,0.001945069
2,1,1,0.001862000,0.001861220
3,2,1,0.001774000,0.001773833
4,3,1,0.001711000,0.001709987
5,4,1,0.001794000,0.001793573
6,5,1,0.001723000,0.001722422
7,6,1,0.001853000,0.001852821
8,7,1,0.001866000,0.001866182
9,8,1,0.002087000,0.002085843
10,9,1,0.001801000,0.001800242
11,10,1,0.001990000,0.001989289
12,11,1,0.001797000,0.001796774
13,12,1,0.001736000,0.001735831
14,13,1,0.001771000,0.001771108
15,14,1,0.001738000,0.001738229
16,15,1,0.001887000,0.001887124
17,16,1,0.001866000,0.001865346
18,17,1,0.002081000,0.002079891
19,18,1,0.001731000,0.001731089
20,19,1,0.001799000,0.001798982
