run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.009124000,0.009122152
2,1,1,0.009041000,0.009040732
3,2,1,0.017234000,0.017233077
4,3,1,0.005589000,0.005587888
5,4,1,0.009079000,0.009078942
6,5,1,0.003536000,0.003534741
7,6,1,0.005362000,0.005362142
8,7,1,0.005488000,0.005487368
9,8,1,0.008874000,0.008873346
10,9,1,0.010827000,0.010825883
11,10,1,0.006654000,0.006653744
12,11,1,0.005022000,0.005021238
13,12,1,0.007540000,0.007539803
14,13,1,0.010966000,0.010965430
15,14,1,0.025306000,0.025305903
16,15,1,0.012348000,0.012348044
17,16,1,0.009613000,0.009612322
18,17,1,0.010999000,0.010998635
19,18,1,0.019898000,0.019897297
20,19,1,0.006456000,0.006454506
