run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001974000,0.001973287
2,1,1,0.001853000,0.001852242
3,2,1,0.001742000,0.001742402
4,3,1,0.001953000,0.001953070
5,4,1,0.001835000,0.001834824
6,5,1,0.001791000,0.001790912
7,6,1,0.001972000,0.001970908
8,7,1,0.001771000,0.001771121
9,8,1,0.002216000,0.002215786
10,9,1,0.001865000,0.001864589
11,10,1,0.001940000,0.001940114
12,11,1,0.001845000,0.001843913
13,12,1,0.001787000,0.001786844
14,13,1,0.001711000,0.001711384
15,14,1,0.001764000,0.001763461
16,15,1,0.001715000,0.001715106
17,16,1,0.001746000,0.001746106
18,17,1,0.002059000,0.002057400
19,18,1,0.001973000,0.001972578
20,19,1,0.001821000,0.001820403
