run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001893000,0.001892401
2,1,1,0.001804000,0.001804383
3,2,1,0.001920000,0.001919574
4,3,1,0.002372000,0.002371558
5,4,1,0.001815000,0.001814669
6,5,1,0.001935000,0.001932618
7,6,1,0.001892000,0.001890743
8,7,1,0.001716000,0.001715585
9,8,1,0.001747000,0.001746623
10,9,1,0.001760000,0.001760523
11,10,1,0.001885000,0.001885396
12,11,1,0.002063000,0.002062167
13,12,1,0.001910000,0.001908859
14,13,1,0.001779000,0.001779492
15,14,1,0.001853000,0.001852520
16,15,1,0.001740000,0.001739343
17,16,1,0.001960000,0.001959560
18,17,1,0.001864000,0.001863698
19,18,1,0.001866000,0.001865171
20,19,1,0.001657000,0.001657204
