run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000032000,0.000030755
2,1,1,0.000018000,0.000017698
3,2,1,0.000018000,0.000017358
4,3,1,0.000015000,0.000014193
5,4,1,0.000023000,0.000022475
6,5,1,0.000058000,0.000058183
7,6,1,0.000013000,0.000013597
8,7,1,0.000016000,0.000016277
9,8,1,0.000017000,0.000016140
10,9,1,0.000061000,0.000060580
11,10,1,0.000048000,0.000048554
12,11,1,0.000035000,0.000034637
13,12,1,0.000018000,0.000017625
14,13,1,0.000035000,0.000034724
15,14,1,0.000015000,0.000014700
16,15,1,0.000031000,0.000030090
17,16,1,0.000013000,0.000012675
18,17,1,0.000038000,0.000038252
19,18,1,0.000016000,0.000016047
20,19,1,0.000015000,0.000014394
