run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000033000,0.000032321
2,1,1,0.000018000,0.000018198
3,2,1,0.000029000,0.000028907
4,3,1,0.000015000,0.000014266
5,4,1,0.000018000,0.000017724
6,5,1,0.000015000,0.000014752
7,6,1,0.000014000,0.000013036
8,7,1,0.000014000,0.000013764
9,8,1,0.000018000,0.000017695
10,9,1,0.000016000,0.000015231
11,10,1,0.000023000,0.000022977
12,11,1,0.000019000,0.000018518
13,12,1,0.000015000,0.000014488
14,13,1,0.000060000,0.000059576
15,14,1,0.000028000,0.000027746
16,15,1,0.000017000,0.000016694
17,16,1,0.000019000,0.000018877
18,17,1,0.000018000,0.000018088
19,18,1,0.000015000,0.000015347
20,19,1,0.000021000,0.000021181
