run,seed,success,cpu_seconds,wall_seconds
1,0,0,46.758415000,46.759452686
2,1,0,46.863623000,46.865177233
3,2,0,46.829494000,46.831139839
4,3,0,47.348512000,47.350356321
5,4,0,46.508076000,46.509772978
6,5,0,46.480702000,46.481871071
7,6,0,46.548871000,46.550691344
8,7,0,46.707796000,46.709726409
9,8,0,46.479785000,46.481453351
10,9,0,46.547891000,46.549054202
11,10,0,46.757777000,46.759508826
12,11,0,46.995715000,46.997574058
13,12,0,46.667664000,46.669449071
14,13,0,46.724340000,46.725854430
15,14,0,46.726698000,46.728218676
16,15,0,46.671906000,46.673593993
17,16,0,46.647407000,46.648878827
18,17,0,46.671124000,46.672035024
19,18,0,46.673076000,46.674637682
20,19,0,46.897537000,46.898942488
