run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000050000,0.000049131
2,1,1,0.000029000,0.000029043
3,2,1,0.000028000,0.000027109
4,3,1,0.000023000,0.000022943
5,4,1,0.000023000,0.000022450
6,5,1,0.000025000,0.000023891
7,6,1,0.000026000,0.000025777
8,7,1,0.000024000,0.000023588
9,8,1,0.000022000,0.000021902
10,9,1,0.000021000,0.000021215
11,10,1,0.000028000,0.000027536
12,11,1,0.000031000,0.000031690
13,12,1,0.000017000,0.000016767
14,13,1,0.000015000,0.000014499
15,14,1,0.000013000,0.000013681
16,15,1,0.000014000,0.000013790
17,16,1,0.000021000,0.000021224
18,17,1,0.000014000,0.000013521
19,18,1,0.000016000,0.000016436
20,19,1,0.000019000,0.000019257
