run,seed,success,cpu_seconds,wall_seconds
1,0,0,70.733954000,70.737161704
2,1,0,70.686203000,70.688106833
3,2,0,70.628472000,70.632773386
4,3,0,70.759157000,70.762066463
5,4,0,70.585343000,70.587486924
6,5,0,70.691463000,70.693800579
7,6,0,70.971533000,70.973618923
8,7,0,70.606398000,70.609114163
9,8,0,70.582608000,70.584902206
10,9,0,70.504713000,70.506770765
11,10,0,70.669163000,70.671174396
12,11,0,70.434123000,70.437148465
13,12,0,70.405183000,70.407541374
14,13,0,70.597974000,70.600642590
15,14,0,70.696981000,70.698913099
16,15,0,70.488821000,70.491040399
17,16,0,70.822775000,70.825117138
18,17,0,70.740739000,70.742796979
19,18,0,70.575069000,70.577173269
20,19,0,70.674997000,70.676998515
