run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000039000,0.000038607
2,1,1,0.000020000,0.000019343
3,2,1,0.000040000,0.000039452
4,3,1,0.000022000,0.000021389
5,4,1,0.000037000,0.000037020
6,5,1,0.000023000,0.000023206
7,6,1,0.000023000,0.000022939
8,7,1,0.000023000,0.000022446
9,8,1,0.000019000,0.000018909
10,9,1,0.000023000,0.000022711
11,10,1,0.000017000,0.000017404
12,11,1,0.000020000,0.000020000
13,12,1,0.000018000,0.000018638
14,13,1,0.000020000,0.000020139
15,14,1,0.000020000,0.000019838
16,15,1,0.000021000,0.000020304
17,16,1,0.000018000,0.000017869
18,17,1,0.000019000,0.000018556
19,18,1,0.000022000,0.000021123
20,19,1,0.000018000,0.000017934
