run,seed,success,cpu_seconds,wall_seconds
1,0,1,8.363634000,8.363764631
2,1,1,8.389317000,8.389413835
3,2,1,3.383985000,3.384016782
4,3,1,22.225533000,22.225778930
5,4,1,41.370924000,41.372021447
6,5,1,12.443049000,12.443216339
7,6,0,180.255692000,180.259246388
8,7,1,40.031029000,40.032583112
9,8,0,189.367974000,189.372165746
10,9,1,4.114888000,4.114954677
11,10,1,74.314729000,74.316188254
12,11,1,29.050105000,29.051050528
13,12,1,38.012493000,38.012922121
14,13,1,86.425309000,86.430737134
15,14,1,4.058900000,4.058959083
16,15,1,2.832247000,2.832269027
17,16,1,4.848284000,4.848334893
18,17,1,13.769338000,13.769496394
19,18,1,41.498632000,41.499735181
20,19,1,113.465941000,113.468797462
