run,seed,success,cpu_seconds,wall_seconds
1,0,1,1.374198000,1.374228965
2,1,1,1.373548000,1.373580831
3,2,1,0.342797000,0.342795869
4,3,1,0.967082000,0.967105766
5,4,1,0.067064000,0.067063561
6,5,1,0.037639000,0.037638570
7,6,1,1.847466000,1.847487794
8,7,1,0.877638000,0.877674472
9,8,1,0.462617000,0.462615507
10,9,1,1.492902000,1.492946630
11,10,1,0.020482000,0.020481906
12,11,1,0.126872000,0.126871175
13,12,1,0.988435000,0.988438716
14,13,1,0.696813000,0.697428767
15,14,1,0.462671000,0.462669969
16,15,1,0.245530000,0.245528868
17,16,1,0.153596000,0.153595268
18,17,1,0.523669000,0.523683635
19,18,1,1.328440000,1.328437634
20,19,1,0.545919000,0.545917250
