run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002686000,0.002685056
2,1,1,0.002340000,0.002339365
3,2,1,0.002434000,0.002438832
4,3,1,0.001842000,0.001841121
5,4,1,0.001327000,0.001325935
6,5,1,0.002204000,0.002204077
7,6,1,0.001084000,0.001083843
8,7,1,0.002911000,0.002910494
9,8,1,0.003005000,0.003004230
10,9,1,0.001719000,0.001718688
11,10,1,0.001111000,0.001110804
12,11,1,0.001581000,0.001580411
13,12,1,0.000607000,0.000606395
14,13,1,0.000552000,0.000551239
15,14,1,0.001141000,0.001140632
16,15,1,0.000986000,0.000986241
17,16,1,0.000900000,0.000899708
18,17,1,0.001007000,0.001006702
19,18,1,0.002235000,0.002234913
20,19,1,0.001914000,0.001913822
