run,seed,success,cpu_seconds,wall_seconds
1,0,1,2.244541000,2.244602131
2,1,1,2.249171000,2.249235763
3,2,1,3.088255000,3.088267569
4,3,1,1.598949000,1.598959953
5,4,1,2.719453000,2.719481943
6,5,1,3.371100000,3.371148353
7,6,1,4.090731000,4.090753632
8,7,1,3.180942000,3.180977858
9,8,1,2.419730000,2.419740845
10,9,1,3.016652000,3.016664625
11,10,1,2.487336000,2.487366461
12,11,1,2.123445000,2.123473731
13,12,1,11.680326000,11.680519111
14,13,1,3.044298000,3.044333060
15,14,1,3.389933000,3.389972316
16,15,1,1.684915000,1.684930951
17,16,1,3.599417000,3.599440114
18,17,1,1.614853000,1.614869963
19,18,1,2.196913000,2.197484565
20,19,1,2.598154000,2.598196568
