run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000440000,0.000438472
2,1,1,0.000427000,0.000427253
3,2,1,0.000459000,0.000458329
4,3,1,0.000466000,0.000465833
5,4,1,0.000417000,0.000416148
6,5,1,0.000450000,0.000448919
7,6,1,0.000426000,0.000425627
8,7,1,0.000545000,0.000544760
9,8,1,0.000411000,0.000410762
10,9,1,0.000413000,0.000412966
11,10,1,0.000467000,0.000466593
12,11,1,0.000552000,0.000551816
13,12,1,0.000715000,0.000714907
14,13,1,0.000547000,0.000546654
15,14,1,0.000576000,0.000575502
16,15,1,0.000418000,0.000417398
17,16,1,0.000441000,0.000441465
18,17,1,0.000567000,0.000566186
19,18,1,0.000506000,0.000505375
20,19,1,0.000415000,0.000414844
