run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000418000,0.000416706
2,1,1,0.000421000,0.000421104
3,2,1,0.000405000,0.000404266
4,3,1,0.000446000,0.000445678
5,4,1,0.000439000,0.000438571
6,5,1,0.000403000,0.000401819
7,6,1,0.000428000,0.000427794
8,7,1,0.000456000,0.000455864
9,8,1,0.000389000,0.000387841
10,9,1,0.000408000,0.000407154
11,10,1,0.000451000,0.000450128
12,11,1,0.000388000,0.000386992
13,12,1,0.000426000,0.000425992
14,13,1,0.000427000,0.000427110
15,14,1,0.000398000,0.000398202
16,15,1,0.000402000,0.000402072
17,16,1,0.000395000,0.000394432
18,17,1,0.000402000,0.000401664
19,18,1,0.000408000,0.000407787
20,19,1,0.000381000,0.000381007
