run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.084910000,0.084908105
2,1,1,0.080413000,0.080412296
3,2,1,0.083006000,0.083005235
4,3,1,0.109260000,0.109258659
5,4,1,0.085929000,0.085928529
6,5,1,0.038162000,0.038161204
7,6,1,0.097862000,0.097860820
8,7,1,0.044560000,0.044559196
9,8,1,0.039396000,0.039395408
10,9,1,0.035790000,0.035789308
11,10,1,0.042949000,0.042948196
12,11,1,0.078482000,0.078481586
13,12,1,0.050745000,0.050744538
14,13,1,0.008150000,0.008149280
15,14,1,0.002503000,0.002502233
16,15,1,0.156753000,0.156752471
17,16,1,0.046430000,0.046428750
18,17,1,0.035271000,0.035276939
19,18,1,0.053220000,0.053225428
20,19,1,0.008176000,0.008175123
