run,seed,success,cpu_seconds,wall_seconds
1,0,0,70.610849000,70.612866006
2,1,0,70.475636000,70.477475824
3,2,0,70.675825000,70.677728699
4,3,0,70.940087000,70.942151129
5,4,0,70.519754000,70.522542949
6,5,0,70.604880000,70.606827766
7,6,0,70.811281000,70.813787342
8,7,0,70.637571000,70.642741390
9,8,0,70.636229000,70.638867076
10,9,0,70.739669000,70.742474131
11,10,0,70.567909000,70.572972166
12,11,0,70.419585000,70.422412501
13,12,0,70.358489000,70.360674803
14,13,0,70.533282000,70.535207796
15,14,0,70.676010000,70.678152643
16,15,0,70.378891000,70.380855242
17,16,0,70.754267000,70.756699893
18,17,0,70.678869000,70.680847705
19,18,0,70.493813000,70.496485638
20,19,0,70.639256000,70.641606694
