run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000109000,0.000106655
2,1,1,0.000020000,0.000020267
3,2,1,0.000021000,0.000020596
4,3,1,0.000020000,0.000019461
5,4,1,0.000020000,0.000019987
6,5,1,0.000021000,0.000020469
7,6,1,0.000019000,0.000019076
8,7,1,0.000020000,0.000019474
9,8,1,0.000018000,0.000018582
10,9,1,0.000017000,0.000017169
11,10,1,0.000019000,0.000018403
12,11,1,0.000018000,0.000017992
13,12,1,0.000021000,0.000020676
14,13,1,0.000020000,0.000019283
15,14,1,0.000019000,0.000018565
16,15,1,0.000019000,0.000019214
17,16,1,0.000017000,0.000016898
18,17,1,0.000019000,0.000018410
19,18,1,0.000018000,0.000017848
20,19,1,0.000018000,0.000018489
