run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000040000,0.000038795
2,1,1,0.000022000,0.000022091
3,2,1,0.000024000,0.000023815
4,3,1,0.000021000,0.000020722
5,4,1,0.000022000,0.000021647
6,5,1,0.000023000,0.000022857
7,6,1,0.000021000,0.000020848
8,7,1,0.000028000,0.000028247
9,8,1,0.000019000,0.000017862
10,9,1,0.000021000,0.000020178
11,10,1,0.000018000,0.000017383
12,11,1,0.000019000,0.000019368
13,12,1,0.000018000,0.000018589
14,13,1,0.000020000,0.000020204
15,14,1,0.000020000,0.000020036
16,15,1,0.000021000,0.000020695
17,16,1,0.000018000,0.000018014
18,17,1,0.000019000,0.000018580
19,18,1,0.000022000,0.000021360
20,19,1,0.000019000,0.000018352
