run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000256000,0.000254951
2,1,1,0.000229000,0.000228726
3,2,1,0.000032000,0.000032416
4,3,1,0.000108000,0.000107431
5,4,1,0.000050000,0.000049466
6,5,1,0.000072000,0.000072248
7,6,1,0.000047000,0.000046257
8,7,1,0.000051000,0.000051544
9,8,1,0.000025000,0.000025212
10,9,1,0.000069000,0.000068841
11,10,1,0.000337000,0.000336682
12,11,1,0.000034000,0.000033857
13,12,1,0.000230000,0.000230147
14,13,1,0.000277000,0.000276927
15,14,1,0.000376000,0.000375288
16,15,1,0.000048000,0.000047691
17,16,1,0.000113000,0.000112171
18,17,1,0.000114000,0.000113491
19,18,1,0.000047000,0.000046860
20,19,1,0.000022000,0.000021833
