run,seed,success,cpu_seconds,wall_seconds
1,0,1,4.577316000,4.577458118
2,1,1,4.586755000,4.586928968
3,2,1,2.827108000,2.827143201
4,3,1,22.382301000,22.382717115
5,4,1,2.864619000,2.864651121
6,5,1,4.819363000,4.819449967
7,6,1,3.290872000,3.290924173
8,7,1,3.564638000,3.564691568
9,8,1,2.185885000,2.185926761
10,9,1,14.832713000,14.833741062
11,10,1,41.699217000,41.700130508
12,11,1,3.810117000,3.810209098
13,12,1,2.542649000,2.542691662
14,13,1,5.883684000,5.883803354
15,14,1,3.594495000,3.595464618
16,15,1,2.788258000,2.788468053
17,16,1,2.901554000,2.901615457
18,17,1,2.622673000,2.622723213
19,18,1,2.309279000,2.309306692
20,19,1,2.324238000,2.324276174
