run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001007000,0.001006367
2,1,1,0.000890000,0.000890407
3,2,1,0.000821000,0.000820986
4,3,1,0.000952000,0.000951453
5,4,1,0.000935000,0.000934251
6,5,1,0.000828000,0.000827767
7,6,1,0.000749000,0.000749237
8,7,1,0.000929000,0.000928896
9,8,1,0.000933000,0.000932030
10,9,1,0.000787000,0.000786313
11,10,1,0.000985000,0.000984698
12,11,1,0.000843000,0.000843537
13,12,1,0.000918000,0.000918087
14,13,1,0.000880000,0.000879658
15,14,1,0.000937000,0.000936593
16,15,1,0.000856000,0.000855743
17,16,1,0.000908000,0.000907433
18,17,1,0.001103000,0.001101859
19,18,1,0.000946000,0.000945971
20,19,1,0.000884000,0.000883535
