run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.120548000,0.120585904
2,1,1,0.119284000,0.119283532
3,2,1,0.277990000,0.277989435
4,3,1,0.199004000,0.199026513
5,4,1,0.090684000,0.090682802
6,5,1,0.126971000,0.126969630
7,6,1,0.029118000,0.029117245
8,7,1,0.153441000,0.153445509
9,8,1,0.299537000,0.299535081
10,9,1,0.126431000,0.126430170
11,10,1,0.395926000,0.395924391
12,11,1,0.056228000,0.056226716
13,12,1,0.145221000,0.145243846
14,13,1,0.079895000,0.079893780
15,14,1,0.018894000,0.018893264
16,15,1,0.105766000,0.105901674
17,16,1,0.132670000,0.132668702
18,17,1,0.051404000,0.051403283
19,18,1,0.019532000,0.019531426
20,19,1,0.412815000,0.412832526
