run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001476000,0.001476000
2,1,1,0.001495000,0.001494638
3,2,1,0.000941000,0.000940116
4,3,1,0.001985000,0.001984892
5,4,1,0.001405000,0.001405603
6,5,1,0.001245000,0.001245343
7,6,1,0.001244000,0.001243045
8,7,1,0.001425000,0.001425059
9,8,1,0.001459000,0.001458050
10,9,1,0.002049000,0.002047609
11,10,1,0.001520000,0.001519885
12,11,1,0.001698000,0.001697553
13,12,1,0.001987000,0.001986643
14,13,1,0.001135000,0.001133875
15,14,1,0.001699000,0.001698698
16,15,1,0.001204000,0.001203657
17,16,1,0.001392000,0.001392374
18,17,1,0.001529000,0.001528431
19,18,1,0.001439000,0.001439298
20,19,1,0.002282000,0.002280542
