run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.037301000,0.037299071
2,1,1,0.037670000,0.037669720
3,2,1,0.022904000,0.022903331
4,3,1,0.015527000,0.015526565
5,4,1,0.008769000,0.008768417
6,5,1,0.038888000,0.038887286
7,6,1,0.020576000,0.020575212
8,7,1,0.034592000,0.034591440
9,8,1,0.009394000,0.009393648
10,9,1,0.012104000,0.012102588
11,10,1,0.013675000,0.013675239
12,11,1,0.013945000,0.013944416
13,12,1,0.003059000,0.003059244
14,13,1,0.010338000,0.010336999
15,14,1,0.006649000,0.006648787
16,15,1,0.007039000,0.007038462
17,16,1,0.024309000,0.024312933
18,17,1,0.007583000,0.007583333
19,18,1,0.005619000,0.005618010
20,19,1,0.009939000,0.009938444
