run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000928000,0.000927519
2,1,1,0.000845000,0.000845190
3,2,1,0.000961000,0.000961059
4,3,1,0.000878000,0.000877979
5,4,1,0.000858000,0.000857858
6,5,1,0.000906000,0.000905285
7,6,1,0.001072000,0.001071059
8,7,1,0.000915000,0.000915061
9,8,1,0.000835000,0.000834969
10,9,1,0.000829000,0.000829240
11,10,1,0.000903000,0.000903164
12,11,1,0.000855000,0.000854146
13,12,1,0.000792000,0.000791544
14,13,1,0.000899000,0.000898502
15,14,1,0.000835000,0.000834742
16,15,1,0.000790000,0.000789479
17,16,1,0.000793000,0.000792415
18,17,1,0.000789000,0.000788434
19,18,1,0.000831000,0.000830802
20,19,1,0.000779000,0.000778404
