run,seed,success,cpu_seconds,wall_seconds
1,0,1,2.820284000,2.820328096
2,1,1,2.828970000,2.829005745
3,2,1,3.746608000,3.746649685
4,3,1,2.439154000,2.439173157
5,4,1,2.318189000,2.318233934
6,5,1,3.834360000,3.834419331
7,6,1,2.108908000,2.108920660
8,7,1,2.983076000,2.983187588
9,8,1,2.541113000,2.541138378
10,9,1,2.350013000,2.350026623
11,10,1,3.644553000,3.644597469
12,11,1,2.694525000,2.694539582
13,12,1,3.147492000,3.147529155
14,13,1,2.546729000,2.546767266
15,14,1,4.228415000,4.228474787
16,15,1,2.958696000,2.958721976
17,16,1,2.726145000,2.726171785
18,17,1,2.809612000,2.809642902
19,18,1,3.915212000,3.915256493
20,19,1,3.656508000,3.656553945
