run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001548000,0.001546047
2,1,1,0.001526000,0.001525555
3,2,1,0.001440000,0.001439190
4,3,1,0.001393000,0.001392221
5,4,1,0.001633000,0.001631430
6,5,1,0.001539000,0.001538130
7,6,1,0.001491000,0.001490585
8,7,1,0.001382000,0.001382199
9,8,1,0.001368000,0.001368557
10,9,1,0.001534000,0.001534395
11,10,1,0.001350000,0.001350138
12,11,1,0.001501000,0.001501012
13,12,1,0.001498000,0.001497857
14,13,1,0.001374000,0.001374193
15,14,1,0.001738000,0.001736601
16,15,1,0.001432000,0.001431033
17,16,1,0.001330000,0.001329835
18,17,1,0.001578000,0.001577354
19,18,1,0.001467000,0.001466902
20,19,1,0.001411000,0.001410785
