run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.004666000,0.004663502
2,1,1,0.004596000,0.004595284
3,2,1,0.002407000,0.002406927
4,3,1,0.005800000,0.005799014
5,4,1,0.001695000,0.001694707
6,5,1,0.005817000,0.005815867
7,6,1,0.004096000,0.004095230
8,7,1,0.001997000,0.001997061
9,8,1,0.002512000,0.002511528
10,9,1,0.003435000,0.003434694
11,10,1,0.001540000,0.001539305
12,11,1,0.002321000,0.002320359
13,12,1,0.003632000,0.003631615
14,13,1,0.007758000,0.007757322
15,14,1,0.001478000,0.001476957
16,15,1,0.002717000,0.002716661
17,16,1,0.004076000,0.004075872
18,17,1,0.004479000,0.004479064
19,18,1,0.002039000,0.002038774
20,19,1,0.002201000,0.002200525
