run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001530000,0.001529898
2,1,1,0.001602000,0.001600682
3,2,1,0.001529000,0.001528467
4,3,1,0.001600000,0.001599163
5,4,1,0.001457000,0.001456596
6,5,1,0.001583000,0.001583526
7,6,1,0.001508000,0.001507582
8,7,1,0.001547000,0.001546202
9,8,1,0.001428000,0.001426759
10,9,1,0.001440000,0.001439623
11,10,1,0.001363000,0.001363035
12,11,1,0.001474000,0.001473111
13,12,1,0.001610000,0.001609291
14,13,1,0.001557000,0.001555981
15,14,1,0.001472000,0.001471625
16,15,1,0.001533000,0.001533053
17,16,1,0.001451000,0.001450854
18,17,1,0.001564000,0.001563290
19,18,1,0.001550000,0.001549368
20,19,1,0.001432000,0.001432104
