run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.003347000,0.003345228
2,1,1,0.003603000,0.003602209
3,2,1,0.006431000,0.006429772
4,3,1,0.009044000,0.009042997
5,4,1,0.023188000,0.023188090
6,5,1,0.010975000,0.010975108
7,6,1,0.018527000,0.018526247
8,7,1,0.012028000,0.012027209
9,8,1,0.035649000,0.035648417
10,9,1,0.003253000,0.003252856
11,10,1,0.012774000,0.012773462
12,11,1,0.003808000,0.003807647
13,12,1,0.005532000,0.005531219
14,13,1,0.013090000,0.013089908
15,14,1,0.004219000,0.004218952
16,15,1,0.014945000,0.014944148
17,16,1,0.005827000,0.005826691
18,17,1,0.013231000,0.013230624
19,18,1,0.007533000,0.007532731
20,19,1,0.012713000,0.012711879
