run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001497000,0.001495881
2,1,1,0.001537000,0.001537205
3,2,1,0.001434000,0.001433467
4,3,1,0.001416000,0.001414828
5,4,1,0.001494000,0.001493703
6,5,1,0.001562000,0.001562017
7,6,1,0.001436000,0.001435751
8,7,1,0.001458000,0.001458319
9,8,1,0.001385000,0.001384859
10,9,1,0.001432000,0.001431171
11,10,1,0.001453000,0.001452690
12,11,1,0.001457000,0.001456009
13,12,1,0.001404000,0.001402809
14,13,1,0.001436000,0.001435660
15,14,1,0.001480000,0.001479600
16,15,1,0.001490000,0.001489898
17,16,1,0.001531000,0.001531004
18,17,1,0.001567000,0.001566713
19,18,1,0.001506000,0.001505710
20,19,1,0.001398000,0.001397786
