run,seed,success,cpu_seconds,wall_seconds
1,0,1,13.590556000,13.591287096
2,1,1,13.572955000,13.573273855
3,2,1,4.716732000,4.716763910
4,3,1,37.982372000,37.982834468
5,4,1,33.305556000,33.306486045
6,5,1,39.535681000,39.536774304
7,6,1,79.850552000,79.852476059
8,7,1,10.266707000,10.266968586
9,8,1,31.495300000,31.496173990
10,9,1,8.876296000,8.876383222
11,10,1,37.348678000,37.349138320
12,11,1,4.732804000,4.732862843
13,12,1,3.127312000,3.128091288
14,13,1,54.153633000,54.154653112
15,14,1,57.356679000,57.358069007
16,15,1,8.079489000,8.079616622
17,16,1,4.524554000,4.525177024
18,17,1,25.370733000,25.371039226
19,18,1,7.641916000,7.642010172
20,19,1,5.883108000,5.883175715
