run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.016487000,0.016486674
2,1,1,0.016334000,0.016333398
3,2,1,0.008285000,0.008285111
4,3,1,0.028414000,0.028412786
5,4,1,0.007839000,0.007838487
6,5,1,0.004587000,0.004586852
7,6,1,0.019176000,0.019175235
8,7,1,0.005852000,0.005852383
9,8,1,0.002084000,0.002083817
10,9,1,0.004540000,0.004539618
11,10,1,0.013744000,0.013743967
12,11,1,0.004105000,0.004104663
13,12,1,0.007505000,0.007504661
14,13,1,0.026731000,0.026730225
15,14,1,0.019769000,0.019767964
16,15,1,0.020687000,0.020686132
17,16,1,0.071439000,0.071437810
18,17,1,0.034531000,0.034530187
19,18,1,0.019271000,0.019270541
20,19,1,0.022018000,0.022016990
