run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001536000,0.001534364
2,1,1,0.001432000,0.001431787
3,2,1,0.001420000,0.001418910
4,3,1,0.001531000,0.001531322
5,4,1,0.001383000,0.001382730
6,5,1,0.001369000,0.001368558
7,6,1,0.001439000,0.001438338
8,7,1,0.001471000,0.001470506
9,8,1,0.001443000,0.001442283
10,9,1,0.001518000,0.001517440
11,10,1,0.001340000,0.001339415
12,11,1,0.001488000,0.001487694
13,12,1,0.001439000,0.001438976
14,13,1,0.001500000,0.001500393
15,14,1,0.001608000,0.001607088
16,15,1,0.001476000,0.001476226
17,16,1,0.001480000,0.001480554
18,17,1,0.001367000,0.001366671
19,18,1,0.001419000,0.001419136
20,19,1,0.001499000,0.001498820
