run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001461000,0.001459999
2,1,1,0.001524000,0.001523063
3,2,1,0.001472000,0.001471879
4,3,1,0.001336000,0.001336006
5,4,1,0.001491000,0.001489459
6,5,1,0.001383000,0.001383283
7,6,1,0.001335000,0.001335133
8,7,1,0.001923000,0.001921521
9,8,1,0.001386000,0.001386440
10,9,1,0.001398000,0.001397069
11,10,1,0.001397000,0.001396785
12,11,1,0.001370000,0.001369376
13,12,1,0.001397000,0.001396626
14,13,1,0.001395000,0.001395042
15,14,1,0.001311000,0.001310617
16,15,1,0.001461000,0.001459953
17,16,1,0.001386000,0.001385192
18,17,1,0.001432000,0.001431882
19,18,1,0.001620000,0.001619372
20,19,1,0.001438000,0.001437926
